date,store_id,sku_id,units_sold,revenue,unit_price,promo_flag
2025-02-13,ST08,SKU03597,36,34003.44,944.54,0
2025-02-13,ST08,SKU04468,4,3960.52,990.13,1
2025-02-13,ST09,SKU02936,9,9068.76,1007.64,0
2025-02-13,ST09,SKU04831,16,12700.0,793.75,0
2025-02-13,ST11,SKU00994,4,9573.64,2393.41,0
2025-02-13,ST11,SKU04774,5,3956.15,791.23,0
2025-02-13,ST12,SKU02122,12,9130.92,760.91,0
2025-02-13,ST13,SKU02289,5,2625.6,525.12,0
2025-02-13,ST13,SKU03975,0,0.0,2174.47,1
2025-02-13,ST15,SKU00673,4,1818.2,454.55,0
2025-02-13,ST18,SKU03602,6,7515.96,1252.66,0
2025-02-13,ST22,SKU01152,21,24474.45,1165.45,0
2025-02-13,ST22,SKU01466,16,14893.76,930.86,0
2025-02-13,ST22,SKU04434,24,38978.16,1624.09,0
2025-02-13,ST23,SKU01977,5,11884.85,2376.97,0
2025-02-13,ST24,SKU01475,12,14677.2,1223.1,0
2025-02-13,ST24,SKU04526,9,14171.49,1574.61,0
2025-02-13,ST25,SKU01411,11,26131.93,2375.63,0
2025-02-13,ST25,SKU01989,15,12449.4,829.96,0
2025-02-13,ST26,SKU01477,6,5661.0,943.5,0
2025-02-13,ST28,SKU00331,15,21538.5,1435.9,0
2025-02-13,ST28,SKU01916,0,0.0,53.36,0
2025-02-13,ST28,SKU03239,11,1775.18,161.38,0
2025-02-13,ST29,SKU00090,27,15422.67,571.21,0
2025-02-13,ST29,SKU01021,10,16292.2,1629.22,0
2025-02-14,ST02,SKU04582,11,8527.97,775.27,0
2025-02-14,ST02,SKU04683,13,2786.81,214.37,0
2025-02-14,ST03,SKU02889,23,23749.57,1032.59,0
2025-02-14,ST04,SKU03526,10,16022.4,1602.24,0
2025-02-14,ST07,SKU04320,7,10309.25,1472.75,0
2025-02-14,ST08,SKU01276,37,63822.78,1724.94,0
2025-02-14,ST09,SKU01179,0,0.0,1861.75,1
2025-02-14,ST09,SKU02523,6,6228.9,1038.15,0
2025-02-14,ST11,SKU02017,14,12986.4,927.6,0
2025-02-14,ST11,SKU03379,16,3933.92,245.87,0
2025-02-14,ST15,SKU03659,12,3512.76,292.73,0
2025-02-14,ST18,SKU00333,13,1139.45,87.65,0
2025-02-14,ST19,SKU01201,20,36718.2,1835.91,0
2025-02-14,ST19,SKU02142,14,24539.34,1752.81,0
2025-02-14,ST19,SKU02637,0,0.0,2184.81,0
2025-02-14,ST20,SKU00045,12,10554.84,879.57,0
2025-02-14,ST21,SKU00519,10,15764.5,1576.45,0
2025-02-14,ST21,SKU01487,12,11639.28,969.94,0
2025-02-14,ST22,SKU01181,11,1819.73,165.43,1
2025-02-14,ST24,SKU03195,5,1058.65,211.73,0
2025-02-14,ST25,SKU02157,5,7399.55,1479.91,0
2025-02-14,ST26,SKU03813,43,97916.16,2277.12,1
2025-02-14,ST27,SKU00857,10,24687.7,2468.77,0
2025-02-14,ST28,SKU01389,14,31739.68,2267.12,0
2025-02-15,ST01,SKU02094,4,3268.64,817.16,0
2025-02-15,ST01,SKU04714,28,58194.92,2078.39,0
2025-02-15,ST02,SKU02824,1,619.69,619.69,0
2025-02-15,ST03,SKU01180,6,7193.28,1198.88,0
2025-02-15,ST03,SKU01261,2,313.0,156.5,0
2025-02-15,ST03,SKU02321,0,0.0,305.16,1
2025-02-15,ST03,SKU04339,13,17246.84,1326.68,0
2025-02-15,ST04,SKU00425,7,12729.08,1818.44,0
2025-02-15,ST04,SKU01285,2,2610.72,1305.36,0
2025-02-15,ST04,SKU04687,6,6832.26,1138.71,0
2025-02-15,ST06,SKU02574,13,27649.83,2126.91,1
2025-02-15,ST06,SKU02862,11,25164.48,2287.68,0
2025-02-15,ST06,SKU03900,8,6084.88,760.61,0
2025-02-15,ST07,SKU01001,40,10194.4,254.86,1
2025-02-15,ST08,SKU04277,6,8812.14,1468.69,0
2025-02-15,ST08,SKU04285,0,0.0,1218.32,0
2025-02-15,ST09,SKU04335,11,25870.24,2351.84,0
2025-02-15,ST09,SKU04831,49,38893.75,793.75,1
2025-02-15,ST11,SKU00157,0,0.0,410.38,1
2025-02-15,ST13,SKU04636,7,6715.8,959.4,0
2025-02-15,ST15,SKU02657,9,1717.02,190.78,0
2025-02-15,ST16,SKU02597,32,38844.16,1213.88,1
2025-02-15,ST20,SKU00738,11,15496.36,1408.76,0
2025-02-15,ST21,SKU01047,22,42741.16,1942.78,0
2025-02-15,ST22,SKU00076,10,15839.7,1583.97,0
2025-02-15,ST22,SKU01128,27,3134.43,116.09,0
2025-02-15,ST22,SKU04188,10,23467.0,2346.7,0
2025-02-15,ST23,SKU04117,14,10815.56,772.54,0
2025-02-15,ST24,SKU00057,44,14465.88,328.77,0
2025-02-15,ST24,SKU02264,14,825.16,58.94,0
2025-02-15,ST24,SKU04180,23,12618.03,548.61,0
2025-02-15,ST26,SKU02998,52,20017.92,384.96,1
2025-02-15,ST27,SKU03975,7,15221.29,2174.47,0
2025-02-15,ST27,SKU04813,5,2628.2,525.64,0
2025-02-15,ST29,SKU00168,19,19602.68,1031.72,0
2025-02-15,ST30,SKU02165,11,6750.37,613.67,0
2025-02-16,ST01,SKU02885,7,12371.52,1767.36,1
2025-02-16,ST01,SKU02917,5,4532.9,906.58,0
2025-02-16,ST02,SKU00600,10,17236.6,1723.66,0
2025-02-16,ST02,SKU04866,16,36909.92,2306.87,0
2025-02-16,ST03,SKU00547,16,28319.84,1769.99,1
2025-02-16,ST03,SKU01991,5,8631.75,1726.35,0
2025-02-16,ST04,SKU02324,6,12703.32,2117.22,1
2025-02-16,ST07,SKU04140,16,11128.32,695.52,0
2025-02-16,ST08,SKU00260,10,12422.2,1242.22,0
2025-02-16,ST08,SKU00544,18,25308.72,1406.04,0
2025-02-16,ST08,SKU02925,15,34446.3,2296.42,1
2025-02-16,ST08,SKU03168,11,20378.71,1852.61,1
2025-02-16,ST08,SKU03456,13,27051.44,2080.88,0
2025-02-16,ST09,SKU00292,12,27071.16,2255.93,1
2025-02-16,ST10,SKU02024,2,4571.04,2285.52,0
2025-02-16,ST10,SKU03847,9,2660.85,295.65,0
2025-02-16,ST11,SKU00590,4,5520.44,1380.11,0
2025-02-16,ST11,SKU01663,4,1327.88,331.97,0
2025-02-16,ST11,SKU02265,14,10383.38,741.67,1
2025-02-16,ST12,SKU00534,7,9256.45,1322.35,0
2025-02-16,ST12,SKU01095,16,3972.64,248.29,0
2025-02-16,ST13,SKU00177,11,6596.37,599.67,0
2025-02-16,ST15,SKU04484,1,1720.2,1720.2,0
2025-02-16,ST16,SKU04778,33,70134.24,2125.28,1
2025-02-16,ST17,SKU03182,9,14484.78,1609.42,0
2025-02-16,ST17,SKU04867,18,25897.86,1438.77,0
2025-02-16,ST19,SKU01200,7,5635.7,805.1,0
2025-02-16,ST20,SKU00041,31,40401.68,1303.28,1
2025-02-16,ST21,SKU03170,28,65160.76,2327.17,0
2025-02-16,ST21,SKU03438,37,92233.23,2492.79,0
2025-02-16,ST21,SKU04481,26,56066.92,2156.42,0
2025-02-16,ST22,SKU02145,8,7685.84,960.73,0
2025-02-16,ST22,SKU02758,3,4771.32,1590.44,0
2025-02-16,ST23,SKU00750,5,6340.65,1268.13,0
2025-02-16,ST23,SKU01565,25,32750.5,1310.02,1
2025-02-16,ST23,SKU02985,13,9464.0,728.0,0
2025-02-16,ST24,SKU01877,9,14025.78,1558.42,0
2025-02-16,ST25,SKU01112,27,2895.48,107.24,0
2025-02-16,ST25,SKU01406,1,1920.6,1920.6,0
2025-02-16,ST25,SKU01450,8,4420.32,552.54,0
2025-02-16,ST26,SKU00597,29,48809.03,1683.07,0
2025-02-16,ST26,SKU01035,13,10333.83,794.91,0
2025-02-16,ST27,SKU00219,20,32695.2,1634.76,0
2025-02-16,ST27,SKU01127,2,2328.66,1164.33,0
2025-02-16,ST28,SKU01029,13,27115.92,2085.84,0
2025-02-16,ST28,SKU01117,5,10076.8,2015.36,0
2025-02-16,ST30,SKU00496,3,2734.68,911.56,0
2025-02-16,ST30,SKU02957,20,30834.2,1541.71,0
2025-02-16,ST30,SKU03906,16,7467.68,466.73,0
2025-02-17,ST01,SKU01542,4,9288.56,2322.14,1
2025-02-17,ST06,SKU00944,3,235.44,78.48,0
2025-02-17,ST06,SKU02153,2,2593.24,1296.62,0
2025-02-17,ST08,SKU00762,24,23924.64,996.86,1
2025-02-17,ST08,SKU04839,12,29897.88,2491.49,0
2025-02-17,ST09,SKU00865,7,1202.88,171.84,1
2025-02-17,ST09,SKU04610,30,37518.9,1250.63,0
2025-02-17,ST10,SKU02349,5,6976.0,1395.2,0
2025-02-17,ST11,SKU00786,7,8585.78,1226.54,0
2025-02-17,ST11,SKU02366,1,1526.24,1526.24,0
2025-02-17,ST11,SKU02500,7,2230.9,318.7,0
2025-02-17,ST11,SKU04663,6,4860.18,810.03,0
2025-02-17,ST13,SKU00770,15,25557.75,1703.85,0
2025-02-17,ST14,SKU01673,5,11519.7,2303.94,0
2025-02-17,ST15,SKU03574,2,3277.94,1638.97,0
2025-02-17,ST15,SKU04069,13,30675.58,2359.66,0
2025-02-17,ST15,SKU04814,1,751.07,751.07,0
2025-02-17,ST16,SKU00779,9,13389.48,1487.72,0
2025-02-17,ST18,SKU02074,7,1525.93,217.99,0
2025-02-17,ST18,SKU02700,5,2707.45,541.49,1
2025-02-17,ST19,SKU00451,27,8949.69,331.47,1
2025-02-17,ST19,SKU03983,33,40089.39,1214.83,1
2025-02-17,ST21,SKU00630,11,4160.42,378.22,0
2025-02-17,ST21,SKU02828,13,22451.13,1727.01,0
2025-02-17,ST22,SKU01101,5,4734.05,946.81,1
2025-02-17,ST23,SKU00907,5,5492.0,1098.4,0
2025-02-17,ST24,SKU03582,16,17283.36,1080.21,0
2025-02-17,ST25,SKU03094,6,3674.46,612.41,0
2025-02-17,ST27,SKU00501,4,9962.84,2490.71,0
2025-02-17,ST27,SKU02587,14,5755.82,411.13,0
2025-02-17,ST27,SKU04192,16,37657.6,2353.6,0
2025-02-17,ST28,SKU02192,14,6085.94,434.71,0
2025-02-17,ST28,SKU04691,33,42272.01,1280.97,1
2025-02-17,ST29,SKU02697,4,4875.56,1218.89,0
2025-02-18,ST05,SKU04884,3,2421.36,807.12,0
2025-02-18,ST06,SKU01803,9,20487.06,2276.34,0
2025-02-18,ST06,SKU03541,5,6873.05,1374.61,0
2025-02-18,ST06,SKU04761,0,0.0,2152.73,0
2025-02-18,ST08,SKU01036,17,22457.51,1321.03,0
2025-02-18,ST10,SKU00823,24,37396.32,1558.18,0
2025-02-18,ST11,SKU00834,8,2962.4,370.3,0
2025-02-18,ST11,SKU01598,23,19820.02,861.74,1
2025-02-18,ST11,SKU02382,4,1672.56,418.14,0
2025-02-18,ST11,SKU02691,13,18480.8,1421.6,0
2025-02-18,ST12,SKU03558,21,22188.39,1056.59,0
2025-02-18,ST14,SKU00276,7,15182.44,2168.92,0
2025-02-18,ST14,SKU04783,13,11762.66,904.82,0
2025-02-18,ST15,SKU03041,27,19311.75,715.25,0
2025-02-18,ST16,SKU02370,17,32041.43,1884.79,1
2025-02-18,ST17,SKU00774,5,1125.8,225.16,0
2025-02-18,ST17,SKU03329,5,9821.8,1964.36,0
2025-02-18,ST18,SKU01193,11,16061.54,1460.14,0
2025-02-18,ST18,SKU04745,7,6727.84,961.12,1
2025-02-18,ST19,SKU04127,6,10545.66,1757.61,0
2025-02-18,ST19,SKU04352,0,0.0,2490.25,0
2025-02-18,ST20,SKU00947,7,13458.69,1922.67,0
2025-02-18,ST21,SKU03962,3,3708.12,1236.04,0
2025-02-18,ST22,SKU01131,8,4305.84,538.23,0
2025-02-18,ST22,SKU02217,22,24475.22,1112.51,0
2025-02-18,ST23,SKU02663,5,2983.7,596.74,0
2025-02-18,ST24,SKU03779,20,47829.8,2391.49,0
2025-02-18,ST25,SKU04480,11,27358.98,2487.18,1
2025-02-18,ST26,SKU02371,7,8867.39,1266.77,0
2025-02-18,ST28,SKU04004,8,18441.2,2305.15,0
2025-02-18,ST29,SKU03796,5,11707.7,2341.54,1
2025-02-19,ST01,SKU01594,5,4286.0,857.2,0
2025-02-19,ST01,SKU04472,10,6130.4,613.04,0
2025-02-19,ST02,SKU00620,20,15787.8,789.39,0
2025-02-19,ST02,SKU01753,27,34379.1,1273.3,0
2025-02-19,ST02,SKU03911,9,17962.47,1995.83,0
2025-02-19,ST03,SKU01115,9,22428.72,2492.08,0
2025-02-19,ST03,SKU01459,20,44932.8,2246.64,0
2025-02-19,ST03,SKU03478,33,53145.18,1610.46,0
2025-02-19,ST04,SKU00552,15,25769.85,1717.99,0
2025-02-19,ST07,SKU04530,26,36923.38,1420.13,0
2025-02-19,ST09,SKU01503,34,67833.74,1995.11,0
2025-02-19,ST09,SKU03336,2,4061.0,2030.5,0
2025-02-19,ST10,SKU03527,2,253.14,126.57,1
2025-02-19,ST11,SKU00007,20,22638.4,1131.92,1
2025-02-19,ST11,SKU02302,29,63905.56,2203.64,0
2025-02-19,ST11,SKU02328,4,3884.24,971.06,0
2025-02-19,ST11,SKU04694,9,15196.59,1688.51,0
2025-02-19,ST11,SKU04933,18,44204.58,2455.81,1
2025-02-19,ST12,SKU03869,12,758.16,63.18,0
2025-02-19,ST12,SKU04785,7,15856.75,2265.25,0
2025-02-19,ST13,SKU04852,0,0.0,499.37,0
2025-02-19,ST16,SKU03226,8,689.68,86.21,0
2025-02-19,ST18,SKU00276,21,45547.32,2168.92,1
2025-02-19,ST18,SKU01927,10,4255.8,425.58,0
2025-02-19,ST19,SKU02024,9,20569.68,2285.52,0
2025-02-19,ST19,SKU04169,10,18158.3,1815.83,0
2025-02-19,ST20,SKU04538,0,0.0,134.56,0
2025-02-19,ST22,SKU02424,44,54158.28,1230.87,0
2025-02-19,ST22,SKU02425,10,1005.7,100.57,0
2025-02-19,ST23,SKU02289,4,2100.48,525.12,0
2025-02-19,ST23,SKU04625,23,53808.96,2339.52,0
2025-02-19,ST24,SKU02185,33,80099.25,2427.25,0
2025-02-19,ST26,SKU00965,17,10648.63,626.39,0
2025-02-19,ST27,SKU01507,2,665.02,332.51,0
2025-02-19,ST29,SKU02148,5,10951.9,2190.38,0
2025-02-20,ST01,SKU04627,33,64809.69,1963.93,0
2025-02-20,ST02,SKU00445,13,15913.3,1224.1,0
2025-02-20,ST03,SKU01195,13,8751.34,673.18,0
2025-02-20,ST03,SKU03847,9,2660.85,295.65,0
2025-02-20,ST04,SKU01518,4,8547.76,2136.94,0
2025-02-20,ST04,SKU03316,5,4541.0,908.2,0
2025-02-20,ST04,SKU04487,1,2269.44,2269.44,1
2025-02-20,ST06,SKU02790,12,9408.48,784.04,0
2025-02-20,ST07,SKU04949,6,8740.92,1456.82,0
2025-02-20,ST09,SKU00992,0,0.0,1230.53,1
2025-02-20,ST09,SKU02553,15,2948.85,196.59,0
2025-02-20,ST09,SKU03211,3,1846.47,615.49,0
2025-02-20,ST10,SKU01458,19,12798.59,673.61,0
2025-02-20,ST10,SKU03758,11,14710.85,1337.35,0
2025-02-20,ST10,SKU04886,31,23505.75,758.25,0
2025-02-20,ST11,SKU01447,17,12574.9,739.7,0
2025-02-20,ST12,SKU04100,6,9433.62,1572.27,0
2025-02-20,ST14,SKU00128,15,29640.15,1976.01,0
2025-02-20,ST15,SKU01012,8,10716.32,1339.54,0
2025-02-20,ST15,SKU01557,24,2044.56,85.19,0
2025-02-20,ST15,SKU01909,10,9637.5,963.75,0
2025-02-20,ST16,SKU04307,19,32649.03,1718.37,1
2025-02-20,ST17,SKU00473,10,13546.0,1354.6,0
2025-02-20,ST18,SKU02170,14,12819.66,915.69,0
2025-02-20,ST18,SKU02598,13,17997.98,1384.46,0
2025-02-20,ST18,SKU03453,18,41921.1,2328.95,1
2025-02-20,ST19,SKU00897,20,25051.8,1252.59,0
2025-02-20,ST19,SKU01505,4,2289.28,572.32,0
2025-02-20,ST19,SKU03854,9,12722.67,1413.63,0
2025-02-20,ST20,SKU04342,10,16362.7,1636.27,0
2025-02-20,ST21,SKU01151,35,43441.3,1241.18,0
2025-02-20,ST23,SKU03413,7,8925.07,1275.01,0
2025-02-20,ST25,SKU03250,10,13838.8,1383.88,0
2025-02-20,ST28,SKU04047,18,26110.44,1450.58,0
2025-02-20,ST30,SKU02684,21,14537.67,692.27,0
2025-02-21,ST02,SKU00372,0,0.0,1860.23,0
2025-02-21,ST03,SKU00717,7,11882.92,1697.56,1
2025-02-21,ST04,SKU01734,17,30039.17,1767.01,0
2025-02-21,ST05,SKU01519,15,6704.85,446.99,0
2025-02-21,ST05,SKU04197,9,8688.69,965.41,1
2025-02-21,ST06,SKU00839,18,27450.9,1525.05,0
2025-02-21,ST06,SKU02419,14,22513.54,1608.11,0
2025-02-21,ST08,SKU00270,2,428.24,214.12,0
2025-02-21,ST08,SKU00870,8,2358.48,294.81,1
2025-02-21,ST08,SKU01184,13,19625.06,1509.62,0
2025-02-21,ST09,SKU00165,31,50951.91,1643.61,0
2025-02-21,ST09,SKU00509,11,16767.08,1524.28,0
2025-02-21,ST09,SKU02854,4,7327.44,1831.86,0
2025-02-21,ST12,SKU02890,12,28914.0,2409.5,1
2025-02-21,ST12,SKU04355,6,918.3,153.05,0
2025-02-21,ST13,SKU01050,14,34353.76,2453.84,0
2025-02-21,ST13,SKU01707,5,6878.95,1375.79,0
2025-02-21,ST17,SKU03700,7,16560.11,2365.73,1
2025-02-21,ST18,SKU02376,0,0.0,1854.96,1
2025-02-21,ST18,SKU04087,3,3377.19,1125.73,0
2025-02-21,ST20,SKU03316,25,22705.0,908.2,0
2025-02-21,ST21,SKU03252,7,15251.53,2178.79,0
2025-02-21,ST22,SKU00218,20,10032.6,501.63,0
2025-02-21,ST24,SKU03612,16,22470.08,1404.38,1
2025-02-21,ST25,SKU00249,15,6396.3,426.42,0
2025-02-21,ST27,SKU02943,7,14559.02,2079.86,0
2025-02-21,ST27,SKU03644,24,20811.12,867.13,0
2025-02-21,ST28,SKU00742,35,8363.95,238.97,1
2025-02-21,ST30,SKU03079,0,0.0,1520.62,0
2025-02-22,ST02,SKU01892,18,4217.76,234.32,0
2025-02-22,ST02,SKU04679,2,4443.78,2221.89,0
2025-02-22,ST03,SKU01836,19,17025.33,896.07,0
2025-02-22,ST03,SKU04688,24,38804.4,1616.85,1
2025-02-22,ST04,SKU01467,0,0.0,725.83,0
2025-02-22,ST04,SKU01953,25,9964.75,398.59,0
2025-02-22,ST06,SKU02687,9,6612.21,734.69,0
2025-02-22,ST06,SKU03268,14,3338.58,238.47,0
2025-02-22,ST07,SKU00015,33,71531.13,2167.61,1
2025-02-22,ST09,SKU03751,2,207.46,103.73,0
2025-02-22,ST11,SKU02928,6,6367.32,1061.22,0
2025-02-22,ST11,SKU03830,40,80867.6,2021.69,0
2025-02-22,ST12,SKU01350,0,0.0,726.87,0
2025-02-22,ST12,SKU02989,5,2797.7,559.54,0
2025-02-22,ST17,SKU02870,18,15862.32,881.24,0
2025-02-22,ST19,SKU00136,10,19004.8,1900.48,0
2025-02-22,ST20,SKU03713,13,29048.5,2234.5,0
2025-02-22,ST22,SKU01108,37,78124.76,2111.48,0
2025-02-22,ST23,SKU03291,21,18535.86,882.66,0
2025-02-22,ST24,SKU04310,17,33464.67,1968.51,0
2025-02-22,ST24,SKU04801,9,15505.74,1722.86,0
2025-02-22,ST25,SKU01961,16,35521.76,2220.11,1
2025-02-22,ST25,SKU04280,12,22742.4,1895.2,0
2025-02-22,ST27,SKU04777,20,9469.6,473.48,0
2025-02-22,ST28,SKU03902,11,11282.7,1025.7,0
2025-02-22,ST30,SKU02111,24,47382.48,1974.27,1
2025-02-23,ST01,SKU00370,7,16495.64,2356.52,0
2025-02-23,ST02,SKU01577,3,443.88,147.96,0
2025-02-23,ST03,SKU00447,37,25932.56,700.88,0
2025-02-23,ST03,SKU03887,8,15765.12,1970.64,0
2025-02-23,ST04,SKU00603,7,7623.28,1089.04,0
2025-02-23,ST04,SKU02124,24,20626.8,859.45,0
2025-02-23,ST05,SKU01291,11,18039.12,1639.92,0
2025-02-23,ST05,SKU02018,10,15711.3,1571.13,0
2025-02-23,ST06,SKU01988,23,24489.94,1064.78,0
2025-02-23,ST06,SKU03853,11,13913.79,1264.89,0
2025-02-23,ST07,SKU03442,21,43609.02,2076.62,0
2025-02-23,ST08,SKU00654,22,13268.86,603.13,0
2025-02-23,ST08,SKU03396,8,18107.04,2263.38,0
2025-02-23,ST08,SKU03480,30,34579.5,1152.65,0
2025-02-23,ST08,SKU03485,13,7624.89,586.53,0
2025-02-23,ST09,SKU00695,6,547.62,91.27,0
2025-02-23,ST09,SKU03213,9,19742.67,2193.63,0
2025-02-23,ST10,SKU03619,12,24572.76,2047.73,0
2025-02-23,ST10,SKU03974,10,4159.0,415.9,0
2025-02-23,ST11,SKU01020,9,21352.68,2372.52,0
2025-02-23,ST12,SKU03158,20,39500.6,1975.03,0
2025-02-23,ST13,SKU00144,6,14276.7,2379.45,0
2025-02-23,ST13,SKU01774,10,17041.4,1704.14,0
2025-02-23,ST15,SKU02694,17,15497.71,911.63,0
2025-02-23,ST17,SKU03964,15,28636.65,1909.11,1
2025-02-23,ST22,SKU04701,11,2265.78,205.98,0
2025-02-23,ST23,SKU01975,4,7539.52,1884.88,0
2025-02-23,ST24,SKU01801,8,14606.8,1825.85,1
2025-02-23,ST24,SKU02572,0,0.0,1492.56,0
2025-02-23,ST24,SKU03672,15,36089.7,2405.98,0
2025-02-23,ST25,SKU01771,25,10063.75,402.55,0
2025-02-23,ST25,SKU04049,13,5762.51,443.27,1
2025-02-23,ST26,SKU03884,10,14692.5,1469.25,0
2025-02-23,ST27,SKU02173,20,18600.6,930.03,0
2025-02-23,ST28,SKU01279,0,0.0,2029.14,0
2025-02-23,ST28,SKU04220,26,23362.3,898.55,0
2025-02-23,ST28,SKU04715,16,36628.8,2289.3,0
2025-02-23,ST29,SKU01919,10,17403.5,1740.35,0
2025-02-23,ST29,SKU03625,17,10162.6,597.8,1
2025-02-23,ST30,SKU02339,12,11630.16,969.18,0
2025-02-24,ST01,SKU02734,10,3499.0,349.9,0
2025-02-24,ST05,SKU03980,23,2466.06,107.22,0
2025-02-24,ST07,SKU03897,15,22209.3,1480.62,0
2025-02-24,ST08,SKU03220,9,3584.07,398.23,0
2025-02-24,ST10,SKU01672,0,0.0,1316.09,0
2025-02-24,ST10,SKU01836,13,11648.91,896.07,0
2025-02-24,ST13,SKU01751,3,5114.1,1704.7,0
2025-02-24,ST13,SKU04306,11,17477.02,1588.82,0
2025-02-24,ST14,SKU02508,7,14381.08,2054.44,0
2025-02-24,ST14,SKU03099,0,0.0,1643.76,0
2025-02-24,ST14,SKU03413,7,8925.07,1275.01,1
2025-02-24,ST14,SKU04422,5,6274.9,1254.98,1
2025-02-24,ST15,SKU02040,35,13847.4,395.64,0
2025-02-24,ST15,SKU02205,3,757.8,252.6,0
2025-02-24,ST16,SKU00630,11,4160.42,378.22,0
2025-02-24,ST16,SKU01741,2,3105.7,1552.85,0
2025-02-24,ST16,SKU03158,8,15800.24,1975.03,0
2025-02-24,ST17,SKU04732,34,54196.0,1594.0,0
2025-02-24,ST18,SKU04711,19,12199.71,642.09,0
2025-02-24,ST19,SKU03403,15,27293.4,1819.56,1
2025-02-24,ST20,SKU00587,12,24049.44,2004.12,0
2025-02-24,ST20,SKU01345,2,4141.4,2070.7,0
2025-02-24,ST20,SKU02872,18,5376.96,298.72,0
2025-02-24,ST21,SKU04041,8,9180.24,1147.53,0
2025-02-24,ST22,SKU01484,6,9411.36,1568.56,0
2025-02-24,ST22,SKU01874,21,35523.81,1691.61,0
2025-02-24,ST24,SKU00111,14,32009.6,2286.4,0
2025-02-24,ST24,SKU02667,27,45309.78,1678.14,0
2025-02-24,ST25,SKU04687,0,0.0,1138.71,0
2025-02-24,ST26,SKU00140,20,3267.4,163.37,0
2025-02-24,ST26,SKU00971,35,40805.8,1165.88,0
2025-02-24,ST26,SKU03034,7,9667.42,1381.06,0
2025-02-24,ST27,SKU00308,14,21208.74,1514.91,1
2025-02-24,ST27,SKU02036,21,8521.8,405.8,0
2025-02-24,ST27,SKU02626,9,21576.69,2397.41,0
2025-02-24,ST27,SKU03556,18,14844.78,824.71,0
2025-02-24,ST30,SKU04055,25,21589.0,863.56,0
2025-02-25,ST01,SKU00590,11,15181.21,1380.11,0
2025-02-25,ST01,SKU03585,10,1524.2,152.42,0
2025-02-25,ST02,SKU00891,12,20666.52,1722.21,0
2025-02-25,ST03,SKU00463,9,1730.07,192.23,0
2025-02-25,ST04,SKU03127,2,2731.9,1365.95,0
2025-02-25,ST04,SKU04895,5,6709.05,1341.81,1
2025-02-25,ST06,SKU00873,8,13221.44,1652.68,0
2025-02-25,ST06,SKU03847,14,4139.1,295.65,0
2025-02-25,ST07,SKU02581,8,6971.12,871.39,0
2025-02-25,ST07,SKU03452,36,81704.16,2269.56,0
2025-02-25,ST08,SKU04369,8,19036.16,2379.52,0
2025-02-25,ST09,SKU00176,10,14278.9,1427.89,0
2025-02-25,ST10,SKU04260,13,21327.93,1640.61,0
2025-02-25,ST11,SKU01720,21,21316.47,1015.07,0
2025-02-25,ST12,SKU02572,7,10447.92,1492.56,0
2025-02-25,ST14,SKU01719,27,44770.59,1658.17,0
2025-02-25,ST14,SKU02872,10,2987.2,298.72,0
2025-02-25,ST16,SKU00991,0,0.0,1515.24,0
2025-02-25,ST16,SKU02866,3,5184.36,1728.12,0
2025-02-25,ST16,SKU03884,9,13223.25,1469.25,0
2025-02-25,ST16,SKU04935,6,1741.14,290.19,0
2025-02-25,ST17,SKU01519,2,893.98,446.99,0
2025-02-25,ST18,SKU03109,13,30680.13,2360.01,1
2025-02-25,ST19,SKU01111,4,9278.28,2319.57,0
2025-02-25,ST19,SKU02043,5,12435.2,2487.04,0
2025-02-25,ST19,SKU03835,22,28997.32,1318.06,0
2025-02-25,ST20,SKU01976,4,9077.68,2269.42,0
2025-02-25,ST21,SKU03939,11,3783.89,343.99,0
2025-02-25,ST22,SKU03710,4,599.28,149.82,0
2025-02-25,ST30,SKU04778,12,25503.36,2125.28,0
2025-02-26,ST01,SKU04391,34,39475.36,1161.04,0
2025-02-26,ST02,SKU00810,9,7619.85,846.65,0
2025-02-26,ST03,SKU01035,10,7949.1,794.91,0
2025-02-26,ST03,SKU02915,5,5077.2,1015.44,0
2025-02-26,ST04,SKU01963,2,3692.48,1846.24,0
2025-02-26,ST04,SKU02562,8,12417.84,1552.23,0
2025-02-26,ST06,SKU03061,8,8171.36,1021.42,0
2025-02-26,ST06,SKU03286,11,1272.81,115.71,0
2025-02-26,ST07,SKU01205,0,0.0,839.9,0
2025-02-26,ST07,SKU01904,26,29261.44,1125.44,0
2025-02-26,ST09,SKU01700,2,594.04,297.02,0
2025-02-26,ST09,SKU03556,16,13195.36,824.71,1
2025-02-26,ST09,SKU04079,10,5707.4,570.74,0
2025-02-26,ST09,SKU04524,17,8730.86,513.58,0
2025-02-26,ST09,SKU04552,3,1676.61,558.87,0
2025-02-26,ST11,SKU02826,16,20416.32,1276.02,0
2025-02-26,ST11,SKU04079,22,12556.28,570.74,0
2025-02-26,ST13,SKU03696,6,5703.12,950.52,1
2025-02-26,ST13,SKU04399,15,34923.75,2328.25,0
2025-02-26,ST14,SKU01993,17,1675.69,98.57,0
2025-02-26,ST16,SKU01361,0,0.0,1181.6,0
2025-02-26,ST17,SKU01251,5,1116.15,223.23,0
2025-02-26,ST18,SKU04734,25,40431.0,1617.24,1
2025-02-26,ST19,SKU02077,7,4005.68,572.24,0
2025-02-26,ST19,SKU02244,21,5268.06,250.86,1
2025-02-26,ST19,SKU03167,17,33888.65,1993.45,0
