sku_id,total_records,stockout_records,avg_stock,avg_reorder_point,stockout_rate
SKU00348,1,0,79.0,85.0,0.0
SKU00349,4,0,33.25,53.75,0.0
SKU00350,24,0,270.2083333333333,57.208333333333336,0.0
SKU00351,6,0,52.833333333333336,53.333333333333336,0.0
SKU00353,2,0,60.0,64.5,0.0
SKU00354,24,0,277.0,62.166666666666664,0.0
SKU00355,29,0,263.8965517241379,58.55172413793103,0.0
SKU00356,1,0,221.0,78.0,0.0
SKU00357,3,0,99.66666666666667,59.333333333333336,0.0
SKU00358,1,0,115.0,41.0,0.0
SKU00360,3,0,85.66666666666667,63.0,0.0
SKU00361,4,0,75.75,59.75,0.0
SKU00364,3,0,113.0,53.666666666666664,0.0
SKU00365,2,0,77.5,58.5,0.0
SKU00366,2,0,23.5,38.0,0.0
SKU00367,5,0,154.8,69.6,0.0
SKU00368,2,0,93.0,85.0,0.0
SKU00371,26,0,296.65384615384613,60.57692307692308,0.0
SKU00372,1,0,57.0,68.0,0.0
SKU00373,1,0,133.0,66.0,0.0
SKU00374,2,0,34.5,59.0,0.0
SKU00375,3,0,85.0,72.66666666666667,0.0
SKU00377,4,0,139.25,62.5,0.0
SKU00378,3,0,31.333333333333332,58.666666666666664,0.0
SKU00379,1,0,75.0,43.0,0.0
SKU00380,2,0,111.0,79.0,0.0
SKU00381,3,0,71.33333333333333,75.33333333333333,0.0
SKU00382,3,0,115.33333333333333,48.666666666666664,0.0
SKU00383,1,0,181.0,83.0,0.0
SKU00384,1,0,186.0,68.0,0.0
SKU00385,29,0,271.62068965517244,59.6551724137931,0.0
SKU00386,26,0,237.19230769230768,55.65384615384615,0.0
SKU00387,1,0,89.0,43.0,0.0
SKU00388,1,0,14.0,40.0,0.0
SKU00389,26,0,286.11538461538464,65.26923076923077,0.0
SKU00390,1,0,73.0,36.0,0.0
SKU00391,3,0,179.33333333333334,83.33333333333333,0.0
SKU00393,3,0,113.33333333333333,62.666666666666664,0.0
SKU00394,1,0,70.0,51.0,0.0
SKU00395,2,0,72.0,64.0,0.0
SKU00396,1,0,111.0,45.0,0.0
SKU00398,1,0,179.0,92.0,0.0
SKU00400,2,0,150.0,72.0,0.0
SKU00401,30,0,268.53333333333336,61.06666666666667,0.0
SKU00402,28,0,251.17857142857142,59.857142857142854,0.0
SKU00403,4,0,92.75,64.75,0.0
SKU00404,1,0,131.0,92.0,0.0
SKU00405,4,0,81.5,55.25,0.0
SKU00407,3,0,82.66666666666667,55.0,0.0
SKU00409,3,0,55.333333333333336,43.0,0.0
SKU00410,3,0,21.333333333333332,49.333333333333336,0.0
SKU00411,4,0,125.5,70.0,0.0
SKU00413,1,0,84.0,73.0,0.0
SKU00414,1,0,81.0,53.0,0.0
SKU00415,2,0,113.5,72.5,0.0
SKU00417,1,0,122.0,85.0,0.0
SKU00418,3,0,136.33333333333334,59.333333333333336,0.0
SKU00419,24,0,261.6666666666667,62.958333333333336,0.0
SKU00420,4,0,89.5,56.0,0.0
SKU00421,30,0,275.93333333333334,62.86666666666667,0.0
SKU00423,3,0,57.666666666666664,59.666666666666664,0.0
SKU00424,2,0,46.5,58.5,0.0
SKU00426,4,0,53.75,65.75,0.0
SKU00427,2,0,36.5,74.0,0.0
SKU00428,5,0,73.4,42.0,0.0
SKU00429,1,0,84.0,52.0,0.0
SKU00430,3,0,30.0,45.666666666666664,0.0
SKU00431,2,0,26.0,26.5,0.0
SKU00432,2,0,212.5,88.0,0.0
SKU00434,1,0,114.0,54.0,0.0
SKU00436,2,0,38.5,64.0,0.0
SKU00437,30,0,232.43333333333334,54.766666666666666,0.0
SKU00438,3,0,149.0,72.0,0.0
SKU00439,3,0,78.66666666666667,45.0,0.0
SKU00440,2,0,50.0,56.5,0.0
SKU00441,1,0,191.0,77.0,0.0
SKU00442,2,0,184.0,77.0,0.0
SKU00443,3,0,108.66666666666667,52.333333333333336,0.0
SKU00444,2,0,62.0,34.5,0.0
SKU00446,3,0,91.33333333333333,59.333333333333336,0.0
SKU00448,2,0,128.5,47.0,0.0
SKU00449,26,0,272.65384615384613,58.80769230769231,0.0
SKU00450,5,0,29.2,44.8,0.0
SKU00451,2,0,104.0,41.5,0.0
SKU00452,3,0,90.66666666666667,51.666666666666664,0.0
SKU00453,2,0,49.0,52.0,0.0
SKU00454,4,0,131.75,57.75,0.0
SKU00455,1,0,60.0,36.0,0.0
SKU00456,1,0,1.0,22.0,0.0
SKU00457,3,0,57.0,71.33333333333333,0.0
SKU00458,3,0,46.666666666666664,54.0,0.0
SKU00460,1,0,125.0,100.0,0.0
SKU00461,3,0,113.33333333333333,52.0,0.0
SKU00462,27,0,245.77777777777777,52.03703703703704,0.0
SKU00463,1,0,53.0,33.0,0.0
SKU00464,1,0,95.0,35.0,0.0
SKU00465,1,0,41.0,22.0,0.0
SKU00466,27,0,250.37037037037038,54.333333333333336,0.0
SKU00467,1,0,63.0,28.0,0.0
SKU00469,2,0,111.5,73.5,0.0
SKU00471,1,0,13.0,43.0,0.0
SKU00472,2,0,36.0,38.0,0.0
SKU00473,1,0,73.0,35.0,0.0
SKU00474,3,0,34.0,41.0,0.0
SKU00475,1,0,48.0,23.0,0.0
SKU00476,2,0,214.0,75.5,0.0
SKU00477,2,0,108.5,40.5,0.0
SKU00478,2,0,78.5,72.5,0.0
SKU00479,1,0,57.0,22.0,0.0
SKU00480,1,0,47.0,42.0,0.0
SKU00482,1,0,14.0,22.0,0.0
SKU00485,1,0,174.0,69.0,0.0
SKU00486,2,0,106.0,40.0,0.0
SKU00487,3,0,66.33333333333333,52.0,0.0
SKU00488,5,0,66.8,46.8,0.0
SKU00489,2,0,41.0,32.0,0.0
SKU00490,3,0,123.0,76.33333333333333,0.0
SKU00491,3,0,131.0,89.66666666666667,0.0
SKU00492,3,0,70.33333333333333,66.0,0.0
SKU00493,5,0,144.8,66.8,0.0
SKU00494,3,0,58.666666666666664,66.33333333333333,0.0
SKU00495,1,0,59.0,24.0,0.0
SKU00496,2,0,46.5,35.5,0.0
SKU00497,1,0,239.0,94.0,0.0
SKU00498,29,0,294.0344827586207,62.275862068965516,0.0
SKU00499,2,0,138.5,53.0,0.0
SKU00501,26,0,273.4230769230769,60.19230769230769,0.0
SKU00502,30,0,293.1333333333333,68.76666666666667,0.0
SKU00503,1,0,40.0,36.0,0.0
SKU00504,3,0,134.66666666666666,87.66666666666667,0.0
SKU00507,30,0,294.46666666666664,63.53333333333333,0.0
SKU00508,1,0,28.0,28.0,0.0
SKU00509,3,0,163.0,88.66666666666667,0.0
SKU00510,2,0,40.5,69.5,0.0
SKU00511,3,0,122.33333333333333,75.0,0.0
SKU00512,1,0,166.0,59.0,0.0
SKU00513,1,0,127.0,76.0,0.0
SKU00516,21,0,287.42857142857144,67.14285714285714,0.0
SKU00517,3,0,63.666666666666664,35.0,0.0
SKU00519,3,0,129.0,49.333333333333336,0.0
SKU00520,2,0,52.0,42.0,0.0
SKU00521,27,0,234.96296296296296,52.18518518518518,0.0
SKU00522,1,0,79.0,66.0,0.0
SKU00523,5,0,121.0,63.8,0.0
SKU00524,30,0,272.7,59.46666666666667,0.0
SKU00525,2,0,78.5,40.5,0.0
SKU00526,2,0,120.5,63.5,0.0
SKU00527,4,0,111.75,58.25,0.0
SKU00528,1,0,246.0,88.0,0.0
SKU00529,3,0,53.333333333333336,75.33333333333333,0.0
SKU00530,4,0,87.5,52.75,0.0
SKU00532,30,0,207.23333333333332,45.166666666666664,0.0
SKU00533,1,0,164.0,64.0,0.0
SKU00534,4,0,54.75,82.25,0.0
SKU00535,27,0,258.22222222222223,57.666666666666664,0.0
SKU00536,2,0,99.5,41.5,0.0
SKU00537,1,0,45.0,63.0,0.0
SKU00540,1,0,129.0,69.0,0.0
SKU00542,6,0,117.16666666666667,78.33333333333333,0.0
SKU00543,1,0,212.0,85.0,0.0
SKU00544,1,0,65.0,79.0,0.0
SKU00545,5,0,81.6,59.8,0.0
SKU00546,28,0,266.4642857142857,57.357142857142854,0.0
SKU00547,2,0,58.5,37.5,0.0
SKU00550,30,0,271.03333333333336,59.3,0.0
SKU00551,28,0,244.42857142857142,55.5,0.0
SKU00553,23,0,264.04347826086956,58.391304347826086,0.0
SKU00554,1,0,2.0,49.0,0.0
SKU00555,2,0,134.0,57.5,0.0
SKU00556,1,0,109.0,92.0,0.0
SKU00558,2,0,70.5,59.0,0.0
SKU00559,3,0,47.666666666666664,42.0,0.0
SKU00560,1,0,76.0,96.0,0.0
SKU00562,1,0,94.0,72.0,0.0
SKU00563,1,0,175.0,93.0,0.0
SKU00565,2,0,147.0,51.5,0.0
SKU00566,2,0,60.5,70.0,0.0
SKU00567,1,0,22.0,62.0,0.0
SKU00568,4,0,116.25,53.0,0.0
SKU00569,1,0,14.0,39.0,0.0
SKU00570,2,0,159.0,59.5,0.0
SKU00571,25,0,270.92,59.96,0.0
SKU00572,2,0,129.0,55.0,0.0
SKU00573,1,0,83.0,39.0,0.0
SKU00574,21,0,304.6190476190476,69.0,0.0
SKU00575,2,0,53.5,32.0,0.0
SKU00576,1,0,11.0,100.0,0.0
SKU00577,2,0,99.0,46.0,0.0
SKU00578,2,0,65.0,47.0,0.0
SKU00580,2,0,145.5,80.5,0.0
SKU00581,5,0,86.0,56.4,0.0
SKU00582,1,0,15.0,27.0,0.0
SKU00583,3,0,42.666666666666664,55.0,0.0
SKU00584,23,0,253.0,59.34782608695652,0.0
SKU00585,28,0,288.57142857142856,63.392857142857146,0.0
SKU00586,2,0,44.5,72.0,0.0
SKU00588,1,0,76.0,89.0,0.0
SKU00589,25,0,294.56,63.76,0.0
SKU00590,2,0,99.0,58.5,0.0
SKU00591,2,0,114.0,87.0,0.0
SKU00592,29,0,313.3448275862069,69.79310344827586,0.0
SKU00593,1,0,62.0,94.0,0.0
SKU00594,2,0,18.0,49.0,0.0
SKU00595,2,0,178.5,71.0,0.0
SKU00596,2,0,71.5,77.0,0.0
SKU00597,4,0,47.5,57.5,0.0
SKU00598,25,0,261.76,61.24,0.0
SKU00599,2,0,179.0,80.5,0.0
SKU00601,1,0,26.0,46.0,0.0
SKU00602,1,0,60.0,97.0,0.0
SKU00603,2,0,120.0,60.0,0.0
SKU00604,1,0,147.0,72.0,0.0
SKU00605,5,0,116.8,69.0,0.0
SKU00606,6,0,98.83333333333333,74.0,0.0
SKU00607,3,0,24.333333333333332,42.0,0.0
SKU00608,16,0,199.75,44.5625,0.0
SKU00609,1,0,37.0,75.0,0.0
SKU00610,2,0,89.0,46.5,0.0
SKU00611,3,0,85.0,68.0,0.0
SKU00612,1,0,29.0,34.0,0.0
SKU00613,3,0,87.0,61.0,0.0
SKU00614,2,0,128.5,83.0,0.0
SKU00615,4,0,41.5,49.25,0.0
SKU00616,1,0,78.0,53.0,0.0
SKU00617,1,0,107.0,66.0,0.0
SKU00618,1,0,186.0,94.0,0.0
SKU00619,2,0,205.5,88.5,0.0
SKU00620,3,0,122.0,71.33333333333333,0.0
SKU00621,4,0,64.25,77.5,0.0
SKU00622,2,0,89.5,70.0,0.0
SKU00623,1,0,27.0,30.0,0.0
SKU00624,2,0,102.0,80.5,0.0
SKU00625,3,0,65.66666666666667,72.33333333333333,0.0
SKU00626,1,0,54.0,26.0,0.0
SKU00629,4,0,71.0,73.25,0.0
SKU00630,1,0,87.0,45.0,0.0
SKU00631,27,0,270.44444444444446,64.14814814814815,0.0
SKU00632,3,0,94.0,62.0,0.0
SKU00633,5,0,141.0,78.4,0.0
SKU00634,1,0,208.0,85.0,0.0
SKU00635,4,0,96.5,63.75,0.0
SKU00637,1,0,132.0,88.0,0.0
SKU00638,24,0,241.45833333333334,50.958333333333336,0.0
SKU00639,2,0,41.5,35.5,0.0
SKU00641,2,0,133.5,54.0,0.0
SKU00642,1,0,64.0,40.0,0.0
SKU00643,4,0,67.0,69.25,0.0
SKU00644,1,0,162.0,91.0,0.0
SKU00645,29,0,289.7241379310345,62.172413793103445,0.0
SKU00646,2,0,153.5,79.5,0.0
SKU00647,1,0,107.0,66.0,0.0
SKU00648,2,0,105.5,56.5,0.0
SKU00649,30,0,269.7,61.4,0.0
SKU00650,18,0,243.55555555555554,55.0,0.0
SKU00651,1,0,69.0,41.0,0.0
SKU00652,1,0,180.0,83.0,0.0
SKU00653,1,0,40.0,25.0,0.0
SKU00654,30,0,262.03333333333336,61.166666666666664,0.0
SKU00655,1,0,22.0,54.0,0.0
SKU00660,1,0,3.0,34.0,0.0
SKU00662,22,0,274.0,64.95454545454545,0.0
SKU00664,1,0,9.0,49.0,0.0
SKU00665,1,0,49.0,39.0,0.0
SKU00666,1,0,17.0,65.0,0.0
SKU00667,4,0,80.5,54.0,0.0
SKU00669,4,0,86.75,64.5,0.0
SKU00670,2,0,72.5,76.5,0.0
SKU00671,5,0,113.2,61.8,0.0
SKU00672,1,0,129.0,77.0,0.0
SKU00673,3,0,59.666666666666664,63.666666666666664,0.0
SKU00674,2,0,166.5,80.0,0.0
SKU00676,1,0,69.0,25.0,0.0
SKU00677,7,0,56.285714285714285,54.285714285714285,0.0
SKU00678,2,0,263.0,97.0,0.0
SKU00679,20,0,236.7,52.5,0.0
SKU00680,4,0,66.0,67.5,0.0
SKU00681,3,0,46.333333333333336,44.666666666666664,0.0
SKU00682,30,0,267.3666666666667,59.7,0.0
SKU00683,1,0,78.0,45.0,0.0
SKU00684,3,0,130.66666666666666,79.0,0.0
SKU00685,4,0,61.0,51.0,0.0
SKU00686,3,0,227.66666666666666,95.66666666666667,0.0
SKU00687,2,0,30.0,74.5,0.0
SKU00688,1,0,46.0,25.0,0.0
SKU00690,1,0,115.0,94.0,0.0
SKU00691,29,0,236.58620689655172,55.58620689655172,0.0
SKU00693,2,0,94.0,61.0,0.0
SKU00696,1,0,32.0,24.0,0.0
SKU00697,3,0,86.66666666666667,53.333333333333336,0.0
SKU00698,2,0,91.0,93.0,0.0
SKU00699,30,0,256.3666666666667,56.96666666666667,0.0
SKU00700,1,0,18.0,68.0,0.0
SKU00701,1,0,179.0,63.0,0.0
SKU00702,3,0,108.0,58.0,0.0
SKU00703,1,0,259.0,94.0,0.0
SKU00704,4,0,56.5,64.0,0.0
SKU00705,1,0,86.0,68.0,0.0
SKU00706,25,0,287.32,65.16,0.0
SKU00707,2,0,31.5,31.5,0.0
SKU00708,2,0,72.0,42.5,0.0
SKU00710,4,0,103.0,60.75,0.0
SKU00711,2,0,106.5,71.5,0.0
SKU00712,5,0,95.4,57.8,0.0
SKU00713,4,0,97.25,67.75,0.0
SKU00714,2,0,21.0,36.0,0.0
SKU00715,3,0,112.33333333333333,58.333333333333336,0.0
SKU00716,1,0,51.0,40.0,0.0
SKU00717,4,0,122.5,88.5,0.0
SKU00719,4,0,92.75,62.5,0.0
SKU00720,1,0,95.0,41.0,0.0
SKU00721,23,0,284.69565217391306,61.0,0.0
SKU00722,2,0,54.0,33.0,0.0
SKU00723,1,0,124.0,92.0,0.0
SKU00724,1,0,78.0,36.0,0.0
SKU00726,3,0,45.333333333333336,55.333333333333336,0.0
SKU00727,3,0,69.66666666666667,36.666666666666664,0.0
SKU00729,3,0,122.0,84.66666666666667,0.0
SKU00732,27,0,239.03703703703704,51.592592592592595,0.0
SKU00733,2,0,136.0,74.0,0.0
SKU00734,25,0,280.52,59.2,0.0
SKU00735,2,0,80.0,63.5,0.0
SKU00736,4,0,26.5,36.5,0.0
SKU00737,1,0,4.0,27.0,0.0
SKU00738,2,0,30.0,39.0,0.0
SKU00739,1,0,144.0,94.0,0.0
SKU00740,18,0,276.77777777777777,61.833333333333336,0.0
SKU00741,1,0,23.0,20.0,0.0
SKU00743,2,0,52.5,34.0,0.0
SKU00744,1,0,60.0,52.0,0.0
SKU00745,1,0,99.0,37.0,0.0
SKU00746,1,0,37.0,20.0,0.0
SKU00747,1,0,74.0,61.0,0.0
SKU00748,1,0,54.0,22.0,0.0
SKU00749,30,0,274.56666666666666,60.1,0.0
SKU00751,4,0,121.0,54.75,0.0
SKU00752,2,0,51.5,73.0,0.0
SKU00754,3,0,144.0,66.66666666666667,0.0
SKU00755,1,0,138.0,66.0,0.0
SKU00756,2,0,120.5,59.5,0.0
SKU00758,25,0,271.92,60.56,0.0
SKU00759,2,0,117.0,62.5,0.0
SKU00760,2,0,101.5,59.0,0.0
SKU00761,3,0,100.0,54.666666666666664,0.0
SKU00762,2,0,145.0,58.5,0.0
SKU00763,3,0,67.33333333333333,41.666666666666664,0.0
SKU00764,1,0,112.0,65.0,0.0
SKU00765,4,0,126.75,62.0,0.0
SKU00766,1,0,61.0,66.0,0.0
SKU00767,19,0,230.05263157894737,54.473684210526315,0.0
SKU00769,2,0,44.5,65.0,0.0
SKU00770,1,0,53.0,40.0,0.0
SKU00772,6,0,63.0,54.5,0.0
SKU00773,4,0,52.0,50.25,0.0
SKU00775,28,0,258.0357142857143,56.892857142857146,0.0
SKU00776,3,0,94.66666666666667,50.0,0.0
SKU00777,2,0,46.0,46.5,0.0
SKU00778,4,0,158.75,70.75,0.0
SKU00779,1,0,50.0,49.0,0.0
SKU00780,2,0,68.5,53.5,0.0
SKU00781,1,0,97.0,40.0,0.0
SKU00782,2,0,124.5,73.0,0.0
SKU00783,3,0,147.33333333333334,80.33333333333333,0.0
SKU00784,4,0,83.75,62.75,0.0
SKU00785,5,0,64.2,49.0,0.0
SKU00786,2,0,57.5,63.0,0.0
SKU00787,5,0,93.6,74.8,0.0
SKU00788,16,0,255.8125,65.1875,0.0
SKU00789,1,0,117.0,75.0,0.0
SKU00791,2,0,138.5,82.5,0.0
SKU00792,4,0,27.25,65.5,0.0
SKU00793,2,0,47.5,48.5,0.0
SKU00794,2,0,47.5,68.0,0.0
SKU00795,2,0,56.5,51.0,0.0
SKU00796,2,0,6.0,90.0,0.0
SKU00797,1,0,85.0,44.0,0.0
SKU00798,3,0,66.0,37.333333333333336,0.0
SKU00799,3,0,136.0,57.333333333333336,0.0
SKU00800,4,0,77.75,63.5,0.0
SKU00801,2,0,94.5,58.5,0.0
SKU00802,1,0,39.0,33.0,0.0
SKU00803,2,0,97.5,54.0,0.0
SKU00804,6,0,44.833333333333336,59.333333333333336,0.0
SKU00805,2,0,92.5,62.0,0.0
SKU00806,4,0,115.5,54.0,0.0
SKU00807,1,0,44.0,58.0,0.0
SKU00808,2,0,14.0,23.5,0.0
SKU00809,2,0,59.0,90.5,0.0
SKU00810,4,0,71.0,44.75,0.0
SKU00811,3,0,173.0,76.33333333333333,0.0
SKU00813,3,0,84.66666666666667,44.0,0.0
SKU00815,1,0,102.0,38.0,0.0
SKU00816,1,0,2.0,99.0,0.0
SKU00818,3,0,108.0,68.66666666666667,0.0
SKU00819,6,0,127.5,62.666666666666664,0.0
SKU00820,1,0,269.0,94.0,0.0
SKU00821,29,0,221.72413793103448,52.758620689655174,0.0
SKU00822,2,0,157.0,64.5,0.0
SKU00824,3,0,55.0,69.66666666666667,0.0
SKU00825,1,0,33.0,69.0,0.0
SKU00827,4,0,84.25,48.0,0.0
SKU00828,4,0,71.25,37.75,0.0
SKU00829,3,0,48.333333333333336,55.333333333333336,0.0
SKU00831,2,0,13.5,33.0,0.0
SKU00833,1,0,125.0,68.0,0.0
SKU00834,4,0,124.0,58.25,0.0
SKU00837,30,0,282.76666666666665,68.2,0.0
SKU00838,1,0,23.0,49.0,0.0
SKU00839,1,0,9.0,41.0,0.0
SKU00840,7,0,109.28571428571429,67.42857142857143,0.0
SKU00841,2,0,68.0,52.5,0.0
SKU00842,2,0,95.0,70.0,0.0
SKU00843,2,0,46.5,50.5,0.0
SKU00844,2,0,126.0,77.5,0.0
SKU00846,2,0,104.5,74.5,0.0
SKU00848,4,0,65.25,52.75,0.0
SKU00849,2,0,30.0,73.0,0.0
SKU00850,3,0,80.33333333333333,43.666666666666664,0.0
SKU00851,3,0,82.0,74.33333333333333,0.0
SKU00852,3,0,78.33333333333333,49.0,0.0
SKU00853,4,0,76.5,55.0,0.0
SKU00854,4,0,95.5,45.25,0.0
SKU00855,27,0,254.14814814814815,59.18518518518518,0.0
SKU00856,2,0,107.0,67.5,0.0
SKU00857,2,0,38.0,67.0,0.0
SKU00858,27,0,290.0740740740741,62.666666666666664,0.0
SKU00859,2,0,55.0,26.0,0.0
SKU00860,25,0,214.36,48.2,0.0
SKU00863,2,0,39.0,74.0,0.0
SKU00864,2,0,169.5,91.5,0.0
SKU00865,1,0,221.0,97.0,0.0
SKU00866,3,0,162.33333333333334,74.33333333333333,0.0
SKU00868,1,0,287.0,97.0,0.0
SKU00869,3,0,122.33333333333333,56.0,0.0
SKU00870,5,0,103.8,69.6,0.0
SKU00872,4,0,55.75,55.75,0.0
SKU00873,3,0,142.66666666666666,65.66666666666667,0.0
SKU00874,18,0,237.77777777777777,54.111111111111114,0.0
SKU00875,2,0,148.5,77.0,0.0
SKU00876,1,0,105.0,41.0,0.0
SKU00877,1,0,14.0,43.0,0.0
SKU00878,4,0,30.5,72.25,0.0
SKU00879,2,0,52.5,50.0,0.0
SKU00880,3,0,46.0,53.666666666666664,0.0
SKU00881,2,0,143.0,86.5,0.0
SKU00882,2,0,107.0,61.0,0.0
SKU00883,3,0,76.66666666666667,51.333333333333336,0.0
SKU00885,1,0,138.0,47.0,0.0
SKU00886,1,0,3.0,31.0,0.0
SKU00887,2,0,92.0,56.5,0.0
SKU00888,3,0,98.0,69.0,0.0
SKU00889,1,0,275.0,100.0,0.0
SKU00890,29,0,247.75862068965517,55.793103448275865,0.0
SKU00891,1,0,113.0,89.0,0.0
SKU00894,21,0,259.23809523809524,60.714285714285715,0.0
SKU00895,4,0,88.75,59.5,0.0
SKU00896,2,0,57.5,32.0,0.0
SKU00897,2,0,90.0,72.0,0.0
SKU00898,3,0,94.66666666666667,45.333333333333336,0.0
SKU00899,2,0,144.5,51.5,0.0
SKU00900,3,0,174.66666666666666,83.66666666666667,0.0
SKU00901,1,0,153.0,86.0,0.0
SKU00902,2,0,182.0,99.0,0.0
SKU00904,1,0,207.0,83.0,0.0
SKU00905,2,0,72.0,59.5,0.0
SKU00906,27,0,241.8148148148148,53.333333333333336,0.0
SKU00908,2,0,62.0,55.0,0.0
SKU00909,3,0,89.66666666666667,58.333333333333336,0.0
SKU00911,2,0,121.0,66.0,0.0
SKU00912,2,0,82.0,73.0,0.0
SKU00913,1,0,117.0,83.0,0.0
SKU00914,2,0,88.5,55.5,0.0
SKU00915,2,0,85.5,85.5,0.0
SKU00916,4,0,127.5,73.0,0.0
SKU00917,1,0,172.0,97.0,0.0
SKU00918,2,0,75.0,44.0,0.0
SKU00919,4,0,173.25,68.25,0.0
SKU00921,1,0,86.0,81.0,0.0
SKU00923,2,0,53.5,71.0,0.0
SKU00924,1,0,23.0,90.0,0.0
SKU00925,2,0,114.5,71.0,0.0
SKU00926,5,0,55.0,52.4,0.0
SKU00927,4,0,114.25,60.25,0.0
SKU00928,3,0,76.33333333333333,50.666666666666664,0.0
SKU00930,3,0,61.0,61.666666666666664,0.0
SKU00931,3,0,139.0,58.666666666666664,0.0
SKU00932,30,0,269.7,64.06666666666666,0.0
SKU00933,1,0,115.0,66.0,0.0
SKU00934,2,0,96.0,55.0,0.0
SKU00935,29,0,243.79310344827587,55.48275862068966,0.0
SKU00936,18,0,305.72222222222223,68.05555555555556,0.0
SKU00937,3,0,88.33333333333333,71.0,0.0
SKU00938,2,0,40.0,32.0,0.0
SKU00939,3,0,123.33333333333333,64.66666666666667,0.0
SKU00940,4,0,160.0,82.0,0.0
SKU00944,3,0,40.666666666666664,61.0,0.0
SKU00945,4,0,107.5,57.5,0.0
SKU00946,2,0,72.0,49.5,0.0
SKU00948,2,0,50.0,24.5,0.0
SKU00949,4,0,57.5,52.25,0.0
SKU00950,1,0,221.0,92.0,0.0
SKU00951,2,0,95.5,77.0,0.0
SKU00954,29,0,263.7241379310345,64.58620689655173,0.0
SKU00955,3,0,82.0,53.0,0.0
SKU00956,2,0,6.5,59.5,0.0
SKU00957,1,0,211.0,87.0,0.0
SKU00958,15,0,248.8,53.93333333333333,0.0
SKU00959,1,0,51.0,42.0,0.0
SKU00960,2,0,173.5,82.0,0.0
SKU00961,2,0,160.5,71.5,0.0
SKU00962,1,0,141.0,81.0,0.0
SKU00963,1,0,195.0,79.0,0.0
SKU00964,2,0,43.0,54.0,0.0
SKU00965,29,0,263.48275862068965,59.241379310344826,0.0
SKU00966,1,0,162.0,91.0,0.0
SKU00967,1,0,119.0,51.0,0.0
SKU00968,3,0,58.666666666666664,67.66666666666667,0.0
SKU00970,3,0,89.0,56.333333333333336,0.0
SKU00971,3,0,64.33333333333333,70.66666666666667,0.0
SKU00972,20,0,280.55,59.4,0.0
SKU00973,4,0,116.5,68.5,0.0
SKU00975,2,0,206.5,98.0,0.0
SKU00977,2,0,104.0,55.0,0.0
SKU00978,29,0,281.48275862068965,58.0,0.0
SKU00979,1,0,26.0,59.0,0.0
SKU00980,2,0,31.0,75.5,0.0
SKU00981,2,0,118.5,85.5,0.0
SKU00982,2,0,80.5,67.5,0.0
SKU00983,2,0,126.5,50.5,0.0
SKU00986,28,0,268.60714285714283,60.714285714285715,0.0
SKU00987,30,0,304.2,66.6,0.0
SKU00988,1,0,61.0,30.0,0.0
SKU00989,2,0,123.0,58.0,0.0
SKU00990,5,0,98.0,66.6,0.0
SKU00991,26,0,263.7307692307692,61.03846153846154,0.0
SKU00992,2,0,89.5,62.0,0.0
SKU00993,1,0,64.0,29.0,0.0
SKU00997,4,0,84.75,53.25,0.0
SKU00998,1,0,109.0,94.0,0.0
SKU01001,3,0,93.66666666666667,50.0,0.0
SKU01002,2,0,72.0,49.0,0.0
SKU01003,3,0,60.0,52.0,0.0
SKU01004,2,0,124.0,86.0,0.0
SKU01005,4,0,55.5,49.75,0.0
SKU01006,2,0,168.5,65.5,0.0
SKU01007,4,0,76.25,73.5,0.0
SKU01008,1,0,118.0,72.0,0.0
SKU01011,2,0,12.0,37.5,0.0
SKU01012,4,0,101.0,63.0,0.0
SKU01015,4,0,72.75,58.5,0.0
SKU01017,18,0,272.6666666666667,60.666666666666664,0.0
SKU01018,2,0,110.5,56.5,0.0
SKU01019,1,0,125.0,84.0,0.0
SKU01022,4,0,57.0,52.5,0.0
SKU01023,23,0,223.3913043478261,59.43478260869565,0.0
SKU01024,1,0,64.0,27.0,0.0
SKU01025,5,0,94.4,58.6,0.0
SKU01027,1,0,124.0,58.0,0.0
SKU01028,2,0,61.5,86.0,0.0
SKU01029,4,0,74.25,50.0,0.0
SKU01031,30,0,246.1,60.7,0.0
SKU01032,26,0,223.69230769230768,53.53846153846154,0.0
SKU01033,2,0,126.5,94.0,0.0
SKU01034,18,0,296.3888888888889,58.77777777777778,0.0
SKU01036,1,0,118.0,100.0,0.0
SKU01038,30,0,251.53333333333333,54.8,0.0
SKU01039,1,0,40.0,49.0,0.0
SKU01041,2,0,22.0,67.0,0.0
SKU01042,30,0,258.93333333333334,57.03333333333333,0.0
SKU01043,2,0,75.0,61.5,0.0
SKU01044,5,0,56.8,39.6,0.0
SKU01046,29,0,250.41379310344828,58.44827586206897,0.0
SKU01047,3,0,53.0,47.0,0.0
SKU01049,2,0,61.0,26.5,0.0
SKU01050,1,0,64.0,57.0,0.0
SKU01052,24,0,249.91666666666666,56.166666666666664,0.0
SKU01053,4,0,75.75,54.75,0.0
SKU01054,2,0,135.5,59.5,0.0
SKU01055,1,0,21.0,52.0,0.0
SKU01056,2,0,139.5,70.5,0.0
SKU01057,2,0,42.5,25.5,0.0
SKU01058,1,0,91.0,48.0,0.0
SKU01059,2,0,81.0,49.5,0.0
SKU01061,2,0,139.0,63.0,0.0
SKU01063,28,0,275.5357142857143,62.785714285714285,0.0
SKU01064,3,0,123.66666666666667,55.333333333333336,0.0
SKU01065,2,0,40.5,30.5,0.0
SKU01066,4,0,77.75,61.0,0.0
