sku_id,forecast_rows,actual_demand,predicted_demand,absolute_error,MAE,RMSE,sMAPE_percent,WAPE_percent
SKU01932,1,35.0,35.32479047619048,0.3247904761904792,0.3247904761904792,0.3247904761904792,0.9236870070745304,0.9279727891156548
SKU00095,1,17.0,17.323728571428568,0.3237285714285676,0.3237285714285676,0.3237285714285676,1.8863252035971563,1.9042857142856917
SKU03891,2,22.0,21.99259047619048,0.6403238095238066,0.3201619047619033,0.32018333891934636,8.147685136441824,2.9105627705627573
SKU02444,2,41.0,41.37620634920634,0.6270507936507848,0.3135253968253924,0.3656240948710986,1.386778564889746,1.5293921796360603
SKU00922,1,18.0,18.312,0.31200000000000117,0.31200000000000117,0.31200000000000117,1.7184401850627955,1.7333333333333398
SKU02630,1,19.0,19.310636507936515,0.31063650793651476,0.31063650793651476,0.31063650793651476,1.6216723931076562,1.6349289891395513
SKU02281,2,46.0,45.3873126984127,0.6126873015873002,0.3063436507936501,0.4211888001812085,1.246328127867841,1.331928916494131
SKU02296,1,26.0,26.302492063492064,0.30249206349206403,0.30249206349206403,0.30249206349206403,1.1567022968039722,1.1634310134310155
SKU03982,1,20.0,19.700966666666663,0.2990333333333375,0.2990333333333375,0.2990333333333375,1.5064284748734291,1.4951666666666874
SKU02207,1,20.0,19.7062,0.29380000000000095,0.29380000000000095,0.29380000000000095,1.4798696425243463,1.4690000000000047
SKU01481,1,24.0,23.7117,0.28829999999999956,0.28829999999999956,0.28829999999999956,1.208508604807624,1.2012499999999982
SKU00942,1,26.0,25.71371428571428,0.2862857142857216,0.2862857142857216,0.2862857142857216,1.1071945546359914,1.1010989010989292
SKU00785,3,62.0,61.22389523809525,0.8541047619047522,0.28470158730158407,0.44812207503596346,0.8957074773347633,1.3775883256528259
SKU01348,1,3.0,3.2846523809523807,0.28465238095238066,0.28465238095238066,0.28465238095238066,9.05865157522823,9.488412698412688
SKU01120,1,12.0,11.716085714285716,0.28391428571428357,0.28391428571428357,0.28391428571428357,2.394276097115502,2.365952380952363
SKU04096,1,3.0,3.283428571428572,0.2834285714285718,0.2834285714285718,0.2834285714285718,9.021462349945446,9.44761904761906
SKU02103,2,32.0,32.562200000000004,0.5622000000000043,0.2811000000000021,0.38501794763361613,1.2334137863798493,1.7568750000000133
SKU00572,1,29.0,29.28070793650793,0.28070793650793036,0.28070793650793036,0.28070793650793036,0.9632962482670551,0.967958401751484
SKU00747,1,12.0,12.280438095238097,0.2804380952380967,0.2804380952380967,0.2804380952380967,2.309992053175486,2.3369841269841394
SKU03940,1,6.0,6.280399999999999,0.2803999999999993,0.2803999999999993,0.2803999999999993,4.56662649425099,4.673333333333322
SKU01635,1,16.0,15.720266666666667,0.2797333333333327,0.2797333333333327,0.2797333333333327,1.7637514606854885,1.7483333333333295
SKU01477,1,49.0,48.723126984127006,0.27687301587299373,0.27687301587299373,0.27687301587299373,0.5666478845237233,0.565046971169375
SKU01964,2,34.0,34.55319523809524,0.5531952380952418,0.2765976190476209,0.36767429083133085,1.4030451802295658,1.627044817927182
SKU01685,1,8.0,7.723666666666666,0.27633333333333443,0.27633333333333443,0.27633333333333443,3.514871425240098,3.4541666666666804
SKU00487,1,22.0,22.2731,0.27309999999999945,0.27309999999999945,0.27309999999999945,1.233706246004908,1.2413636363636338
SKU01074,1,14.0,14.272557142857142,0.27255714285714205,0.27255714285714205,0.27255714285714205,1.9280685611842623,1.9468367346938718
SKU01251,1,8.0,8.271819047619047,0.2718190476190472,0.2718190476190472,0.2718190476190472,3.3409792331585786,3.39773809523809
SKU03606,1,11.0,11.270666666666664,0.2706666666666635,0.2706666666666635,0.2706666666666635,2.4307010716637447,2.460606060606032
SKU03054,1,8.0,8.267866666666668,0.26786666666666825,0.26786666666666825,0.26786666666666825,3.293199681990692,3.348333333333353
SKU00166,1,23.0,23.267719047619053,0.2677190476190532,0.2677190476190532,0.2677190476190532,1.1572606263278935,1.1639958592132746
SKU04522,1,20.0,19.73303333333333,0.2669666666666686,0.2669666666666686,0.2669666666666686,1.343802092465473,1.3348333333333429
SKU01536,1,13.0,12.734076190476191,0.2659238095238088,0.2659238095238088,0.2659238095238088,2.0667056983551118,2.04556776556776
SKU01651,1,14.0,14.2654,0.26539999999999964,0.26539999999999964,0.26539999999999964,1.8779143405011047,1.895714285714283
SKU01114,1,27.0,26.73512698412699,0.26487301587301104,0.26487301587301104,0.26487301587301104,0.9858468035304089,0.9810111699000409
SKU01396,1,16.0,16.2648,0.26480000000000103,0.26480000000000103,0.26480000000000103,1.6414172720735976,1.6550000000000065
SKU02112,1,18.0,17.735857142857146,0.2641428571428541,0.2641428571428541,0.2641428571428541,1.478307102510067,1.4674603174603007
SKU04063,1,29.0,29.262280952380955,0.26228095238095506,0.26228095238095506,0.26228095238095506,0.9003456373269115,0.9044170771757071
SKU03769,1,13.0,13.261904761904765,0.2619047619047645,0.2619047619047645,0.2619047619047645,1.99456029011788,2.014652014652035
SKU04993,1,28.0,27.73945238095238,0.260547619047621,0.260547619047621,0.260547619047621,0.9348768526353765,0.9305272108843609
SKU03585,1,25.0,24.74012063492064,0.25987936507936027,0.25987936507936027,0.25987936507936027,1.0449486722672274,1.039517460317441
SKU04515,1,16.0,15.740733333333337,0.2592666666666634,0.2592666666666634,0.2592666666666634,1.6336526566283704,1.6204166666666464
SKU00932,1,38.0,38.25758412698413,0.2575841269841277,0.2575841269841277,0.2575841269841277,0.6755633028059179,0.6778529657477045
SKU01908,1,23.0,22.7435,0.25649999999999906,0.25649999999999906,0.25649999999999906,1.1214708100604418,1.1152173913043437
SKU03634,1,20.0,19.746366666666678,0.2536333333333225,0.2536333333333225,0.2536333333333225,1.2762592136303734,1.2681666666666125
SKU00354,1,16.0,16.252871428571428,0.25287142857142797,0.25287142857142797,0.25287142857142797,1.5680552916440185,1.5804464285714248
SKU03413,1,21.0,20.7484126984127,0.2515873015872998,0.2515873015872998,0.2515873015872998,1.2052544531680616,1.1980347694633324
SKU00237,1,18.0,17.74962857142857,0.25037142857143024,0.25037142857143024,0.25037142857143024,1.400693873342949,1.3909523809523903
SKU03360,2,24.0,24.259434920634916,0.4985936507936506,0.2492968253968253,0.2810258469681155,1.9639549641831684,2.0774735449735444
SKU02660,1,11.0,10.750847619047615,0.2491523809523848,0.2491523809523848,0.2491523809523848,2.2909670953162995,2.26502164502168
SKU03174,1,14.0,14.24639682539683,0.24639682539683072,0.24639682539683072,0.24639682539683072,1.7446248236185018,1.7599773242630765
SKU01852,1,20.0,19.753833333333336,0.24616666666666376,0.24616666666666376,0.24616666666666376,1.2384549917617862,1.2308333333333188
SKU04668,2,32.0,32.48695238095238,0.48695238095238125,0.24347619047619062,0.26036566315233056,1.4584971609894126,1.5217261904761914
SKU02858,1,19.0,19.242266666666666,0.24226666666666574,0.24226666666666574,0.24226666666666574,1.267009975001477,1.2750877192982408
SKU03374,2,41.0,41.18600000000001,0.48293333333334054,0.24146666666667027,0.2587569344213091,1.1306092895481406,1.1778861788618062
SKU02554,1,25.0,25.24045714285714,0.2404571428571387,0.2404571428571387,0.2404571428571387,0.9572251389887096,0.9618285714285548
SKU03781,1,3.0,3.2396857142857143,0.23968571428571428,0.23968571428571428,0.23968571428571428,7.682621377450329,7.98952380952381
SKU04773,3,47.0,47.507333333333335,0.7148666666666674,0.23828888888888913,0.32573165768673773,2.092017765811453,1.52099290780142
SKU02504,1,15.0,14.762733333333331,0.2372666666666685,0.2372666666666685,0.2372666666666685,1.5943876122488876,1.5817777777777902
SKU04946,1,20.0,19.763942857142855,0.2360571428571454,0.2360571428571454,0.2360571428571454,1.1872924357889332,1.180285714285727
SKU00635,1,9.0,9.2352,0.23520000000000074,0.23520000000000074,0.23520000000000074,2.5796262174256466,2.6133333333333417
SKU04247,1,14.0,13.765476190476193,0.23452380952380736,0.23452380952380736,0.23452380952380736,1.6893195558032685,1.6751700680271955
SKU02985,1,16.0,15.766222222222224,0.2337777777777763,0.2337777777777763,0.2337777777777763,1.4718638945630484,1.461111111111102
SKU03582,1,15.0,15.233333333333334,0.23333333333333428,0.23333333333333428,0.23333333333333428,1.5435501653803811,1.5555555555555618
SKU02729,2,14.0,14.466499999999998,0.46649999999999814,0.23324999999999907,0.24047819605481358,3.226096965828668,3.332142857142844
SKU03908,1,15.0,15.232680952380951,0.2326809523809512,0.2326809523809512,0.2326809523809512,1.5392677397511887,1.5512063492063415
SKU03246,1,36.0,36.23083809523809,0.2308380952380915,0.2308380952380915,0.2308380952380915,0.6391677054438326,0.6412169312169209
SKU02099,1,9.0,9.229066666666668,0.22906666666666808,0.22906666666666808,0.22906666666666808,2.5132023581386655,2.545185185185201
SKU01769,2,46.0,45.54197936507936,0.4580206349206435,0.22901031746032174,0.32386949687575506,0.5354337581620427,0.9956970324361815
SKU03696,13,32.0,34.96984444444445,2.9698444444444476,0.22844957264957289,0.8236866480458709,8.869199171899268,9.280763888888899
SKU02244,1,7.0,7.227885714285714,0.2278857142857138,0.2278857142857138,0.2278857142857138,3.2033672305492567,3.255510204081626
SKU04657,2,17.0,17.36274285714286,0.44740952380952503,0.22370476190476252,0.2879920408638193,2.0849360785210163,2.631820728291324
SKU03867,1,11.0,11.22369523809524,0.2236952380952406,0.2236952380952406,0.2236952380952406,2.0131237015146652,2.0335930735930963
SKU00643,1,13.0,13.223261904761904,0.22326190476190355,0.22326190476190355,0.22326190476190355,1.7027775230461413,1.7173992673992582
SKU00004,1,31.0,30.77833015873015,0.22166984126985056,0.22166984126985056,0.22166984126985056,0.717629760145032,0.7150640040962921
SKU04365,1,35.0,35.22134285714286,0.22134285714285795,0.22134285714285795,0.22134285714285795,0.6304147660438628,0.6324081632653085
SKU04224,1,11.0,11.220109523809526,0.2201095238095263,0.2201095238095263,0.2201095238095263,1.9811740673345668,2.0009956709956938
SKU01697,1,27.0,27.219361904761897,0.21936190476189665,0.21936190476189665,0.21936190476189665,0.8091644647062173,0.8124514991181357
SKU03051,1,10.0,10.216201587301589,0.21620158730158856,0.21620158730158856,0.21620158730158856,2.1388942563512163,2.1620158730158856
SKU04702,1,18.0,18.215966666666663,0.2159666666666631,0.2159666666666631,0.2159666666666631,1.1926599593733325,1.199814814814795
SKU00757,1,17.0,16.784200000000006,0.21579999999999444,0.21579999999999444,0.21579999999999444,1.277520260950352,1.2694117647058496
SKU04138,1,21.0,21.2148,0.21480000000000032,0.21480000000000032,0.21480000000000032,1.0176525768214006,1.0228571428571445
SKU03577,1,18.0,18.21406666666666,0.2140666666666604,0.2140666666666604,0.2140666666666604,1.1822293731164895,1.1892592592592246
SKU01165,1,22.0,21.786409523809528,0.2135904761904719,0.2135904761904719,0.2135904761904719,0.9756016924581534,0.9708658008657813
SKU00486,1,22.0,21.78677301587302,0.2132269841269796,0.2132269841269796,0.2132269841269796,0.9739333110922939,0.9692135642135437
SKU04813,1,12.0,11.787133333333331,0.21286666666666854,0.21286666666666854,0.21286666666666854,1.7897630932128732,1.7738888888889044
SKU02199,1,5.0,5.211952380952381,0.2119523809523809,0.2119523809523809,0.2119523809523809,4.151064812008336,4.239047619047618
SKU02856,1,8.0,8.208390476190475,0.20839047619047513,0.20839047619047513,0.20839047619047513,2.5713901265717043,2.604880952380939
SKU03201,1,11.0,11.207561904761906,0.2075619047619064,0.2075619047619064,0.2075619047619064,1.8692903403988663,1.8869264069264218
SKU01605,1,20.0,20.20699523809524,0.20699523809523868,0.20699523809523868,0.20699523809523868,1.0296478852471684,1.0349761904761934
SKU00759,1,14.0,14.205333333333332,0.20533333333333204,0.20533333333333204,0.20533333333333204,1.4559894109860927,1.4666666666666575
SKU00845,1,9.0,9.2044,0.2043999999999997,0.2043999999999997,0.2043999999999997,2.245610951198608,2.2711111111111077
SKU03613,1,20.0,20.202885714285717,0.202885714285717,0.202885714285717,0.202885714285717,1.0093092109237496,1.014428571428585
SKU03253,1,22.0,21.797280952380955,0.2027190476190448,0.2027190476190448,0.2027190476190448,0.9257152188943105,0.9214502164502036
SKU00589,1,6.0,5.7975047619047615,0.2024952380952385,0.2024952380952385,0.2024952380952385,3.4328485926806223,3.3749206349206418
SKU04755,1,20.0,20.202185714285715,0.20218571428571508,0.20218571428571508,0.20218571428571508,1.0058443872810081,1.0109285714285754
SKU02047,1,9.0,8.79797619047619,0.20202380952381027,0.20202380952381027,0.20202380952381027,2.270188558089144,2.244708994709003
SKU04903,1,14.0,14.202,0.20199999999999996,0.20199999999999996,0.20199999999999996,1.4325225161336073,1.4428571428571426
SKU02823,1,12.0,12.201999999999998,0.20199999999999818,0.20199999999999818,0.20199999999999818,1.6692835302867384,1.6833333333333182
SKU02641,1,21.0,21.198866666666667,0.1988666666666674,0.1988666666666674,0.1988666666666674,0.9425213631329787,0.9469841269841306
SKU04870,1,10.0,9.801666666666668,0.19833333333333236,0.19833333333333236,0.19833333333333236,2.0031983839744028,1.9833333333333236
SKU04444,1,21.0,20.801690476190483,0.19830952380951672,0.19830952380951672,0.19830952380951672,0.9488110243889316,0.9443310657596035
SKU02258,2,55.0,54.60339523809524,0.39660476190476146,0.19830238095238073,0.24591742777033718,0.6190208244784314,0.7210995670995662
SKU04378,1,10.0,9.802711111111114,0.1972888888888864,0.1972888888888864,0.1972888888888864,1.992544230756257,1.972888888888864
SKU02408,1,20.0,19.803933333333333,0.19606666666666683,0.19606666666666683,0.19606666666666683,0.985162270395389,0.9803333333333342
SKU00673,1,24.0,24.19597142857142,0.19597142857141847,0.19597142857141847,0.19597142857141847,0.8132274244616353,0.816547619047577
SKU03070,2,35.0,34.61129206349207,0.3887079365079309,0.19435396825396545,0.21014645853251962,1.0693277919116535,1.110594104308374
SKU03693,1,25.0,24.806266666666662,0.19373333333333775,0.19373333333333775,0.19373333333333775,0.7779476210490425,0.774933333333351
SKU02899,1,17.0,17.19293333333334,0.19293333333333962,0.19293333333333962,0.19293333333333962,1.1284982861956248,1.1349019607843507
SKU02521,1,19.0,18.809171428571425,0.19082857142857534,0.19082857142857534,0.19082857142857534,1.0094300626983381,1.0043609022556597
SKU04975,1,14.0,13.809171428571428,0.1908285714285718,0.1908285714285718,0.1908285714285718,1.3724146504596146,1.3630612244897986
SKU00084,2,9.0,9.141466666666666,0.3790666666666662,0.1895333333333331,0.20230197450566023,4.044030883255069,4.211851851851847
SKU04422,1,23.0,22.812866666666665,0.18713333333333537,0.18713333333333537,0.18713333333333537,0.8169466219824796,0.8136231884058059
SKU00967,2,49.0,48.651466666666664,0.37319999999999887,0.18659999999999943,0.25532025205829445,0.5746117958960166,0.7616326530612222
SKU04929,2,34.0,34.36866666666667,0.36866666666666603,0.18433333333333302,0.2000531151691687,1.1075427684827106,1.0843137254901942
SKU00945,2,26.0,26.34525555555556,0.36852222222222686,0.18426111111111343,0.25249258747218,1.2285505867141804,1.4173931623931801
SKU02895,1,2.0,2.183457142857143,0.1834571428571432,0.1834571428571432,0.1834571428571432,8.77059984565057,9.172857142857161
SKU03906,1,18.0,17.816980952380952,0.18301904761904808,0.18301904761904808,0.18301904761904808,1.02196803165724,1.0167724867724894
SKU03568,1,28.0,28.18246984126983,0.18246984126982824,0.18246984126982824,0.18246984126982824,0.6495614798899132,0.6516780045351008
SKU04540,2,27.0,26.63536666666667,0.36463333333333114,0.18231666666666557,0.2522412877033049,0.8972176316629077,1.3504938271604856
SKU04971,1,4.0,4.182,0.18200000000000038,0.18200000000000038,0.18200000000000038,4.4487900268883,4.55000000000001
SKU00647,1,10.0,9.819466666666669,0.18053333333333121,0.18053333333333121,0.18053333333333121,1.8217779153155602,1.8053333333333121
SKU04014,1,18.0,18.179466666666663,0.1794666666666629,0.1794666666666629,0.1794666666666629,0.9920912782941129,0.9970370370370161
SKU02438,1,10.0,10.17907619047619,0.17907619047618972,0.17907619047618972,0.17907619047618972,1.7748700563478457,1.7907619047618972
SKU01415,1,27.0,26.822199999999995,0.17780000000000484,0.17780000000000484,0.17780000000000484,0.6606939144070842,0.6585185185185365
SKU00668,2,52.0,52.3528476190476,0.35284761904759954,0.17642380952379977,0.2299539108903797,0.6966394352945406,0.678553113553076
SKU04349,1,3.0,3.1762,0.17620000000000013,0.17620000000000013,0.17620000000000013,5.705773776755938,5.8733333333333375
SKU03505,1,30.0,29.82580952380953,0.17419047619047134,0.17419047619047134,0.17419047619047134,0.5823255132758274,0.5806349206349045
SKU03574,1,9.0,9.174,0.1739999999999995,0.1739999999999995,0.1739999999999995,1.9148233740508362,1.9333333333333276
SKU01800,1,6.0,6.173666666666667,0.17366666666666664,0.17366666666666664,0.17366666666666664,2.8531529804769855,2.894444444444444
SKU03775,2,28.0,27.671633333333332,0.34623333333333584,0.17311666666666792,0.23859075259159374,0.827930901284269,1.2365476190476279
SKU04198,2,56.0,56.345476190476205,0.3454761904762016,0.1727380952381008,0.1754051239436041,0.6602975523671197,0.6169217687075028
SKU02530,1,22.0,22.17250735930736,0.17250735930736028,0.17250735930736028,0.17250735930736028,0.7810621113452014,0.7841243604880013
SKU01141,2,13.0,13.344199999999999,0.3441999999999994,0.1720999999999997,0.1798713429093135,3.0671311526620384,2.647692307692303
SKU01726,1,16.0,16.169533333333337,0.1695333333333373,0.1695333333333373,0.1695333333333373,1.0539993327019808,1.0595833333333582
SKU03739,1,9.0,9.169390476190475,0.16939047619047543,0.16939047619047543,0.16939047619047543,1.8645697158905579,1.8821164021163936
SKU00045,1,5.0,5.169333333333333,0.16933333333333334,0.16933333333333334,0.16933333333333334,3.3302740264848563,3.3866666666666667
SKU02111,1,20.0,19.83083333333333,0.16916666666666913,0.16916666666666913,0.16916666666666913,0.8494256961734125,0.8458333333333456
SKU04407,1,30.0,30.16796190476191,0.16796190476190986,0.16796190476190986,0.16796190476190986,0.5583101020698418,0.5598730158730328
SKU04954,1,8.0,8.167385714285713,0.1673857142857127,0.1673857142857127,0.1673857142857127,2.0706590075080413,2.0923214285714087
SKU04942,1,6.0,6.16719365079365,0.16719365079365023,0.16719365079365023,0.16719365079365023,2.7482697422629485,2.786560846560837
SKU01437,1,5.0,4.833333333333333,0.16666666666666696,0.16666666666666696,0.16666666666666696,3.3898305084745823,3.3333333333333393
SKU03900,1,18.0,17.83407142857143,0.16592857142856943,0.16592857142856943,0.16592857142856943,0.9260938811227032,0.9218253968253857
SKU00309,1,15.0,14.83426666666667,0.16573333333333018,0.16573333333333018,0.16573333333333018,1.111026694136922,1.104888888888868
SKU03135,1,11.0,11.165333333333336,0.16533333333333644,0.16533333333333644,0.16533333333333644,1.4918190567853984,1.5030303030303314
SKU00820,1,5.0,4.836666666666667,0.1633333333333331,0.1633333333333331,0.1633333333333331,3.3209081667231404,3.266666666666662
SKU02307,1,22.0,21.83751428571428,0.16248571428571879,0.16248571428571879,0.16248571428571879,0.7413089767211982,0.738571428571449
SKU03925,1,18.0,18.16079523809524,0.16079523809523977,0.16079523809523977,0.16079523809523977,0.8893346345759713,0.8933068783068876
SKU03305,1,20.0,19.83958095238095,0.16041904761905101,0.16041904761905101,0.16041904761905101,0.8053249747320137,0.8020952380952551
SKU03996,1,13.0,12.841,0.1590000000000007,0.1590000000000007,0.1590000000000007,1.230602530861814,1.2230769230769285
SKU00477,1,21.0,21.1582,0.15820000000000078,0.15820000000000078,0.15820000000000078,0.7505064257961716,0.7533333333333371
SKU04676,1,27.0,26.841961904761902,0.15803809523809775,0.15803809523809775,0.15803809523809775,0.5870443410574179,0.5853262786596213
SKU03388,1,2.0,2.158,0.15799999999999992,0.15799999999999992,0.15799999999999992,7.599807599807597,7.899999999999996
SKU01959,1,15.0,14.842,0.15799999999999947,0.15799999999999947,0.15799999999999947,1.0589102607063834,1.05333333333333
SKU00537,1,15.0,15.1578,0.15779999999999994,0.15779999999999994,0.15779999999999994,1.0464954340170698,1.0519999999999996
SKU04617,1,22.0,22.15738095238096,0.1573809523809615,0.1573809523809615,0.1573809523809615,0.7128183283817494,0.7153679653680068
SKU01091,1,11.0,11.157085714285714,0.1570857142857136,0.1570857142857136,0.1570857142857136,1.4179275768602824,1.4280519480519418
SKU02916,1,22.0,21.843242857142855,0.15675714285714548,0.15675714285714548,0.15675714285714548,0.7150800563175355,0.7125324675324795
SKU04991,1,17.0,16.844047619047615,0.15595238095238528,0.15595238095238528,0.15595238095238528,0.921594146821933,0.917366946778737
SKU00107,1,31.0,31.15470000000001,0.15470000000000894,0.15470000000000894,0.15470000000000894,0.497790191248639,0.499032258064545
SKU00035,1,4.0,4.154625396825397,0.15462539682539678,0.15462539682539678,0.15462539682539678,3.792335988495378,3.8656349206349194
SKU02469,1,18.0,17.845985714285717,0.15401428571428255,0.15401428571428255,0.15401428571428255,0.8593112040040967,0.8556349206349031
SKU02908,1,4.0,4.154,0.15399999999999991,0.15399999999999991,0.15399999999999991,3.7772872209958277,3.849999999999998
SKU00518,1,11.0,10.846219047619044,0.15378095238095568,0.15378095238095568,0.15378095238095568,1.4078495875716839,1.3980086580086881
SKU01215,1,21.0,21.153249206349216,0.15324920634921568,0.15324920634921568,0.15324920634921568,0.727105071303177,0.7297581254724557
SKU02972,1,18.0,18.1524,0.1524000000000001,0.1524000000000001,0.1524000000000001,0.8430975536893821,0.8466666666666671
SKU01216,1,16.0,15.847666666666669,0.1523333333333312,0.1523333333333312,0.1523333333333312,0.9566373256020715,0.9520833333333201
SKU03007,2,17.0,17.304438095238094,0.30443809523809406,0.15221904761904703,0.16309205919738246,1.7394092667968177,1.790812324929965
SKU03884,1,13.0,12.8494,0.15060000000000073,0.15060000000000073,0.15060000000000073,1.1652107979295514,1.1584615384615442
SKU01930,1,5.0,5.15,0.15000000000000036,0.15000000000000036,0.15000000000000036,2.9556650246305485,3.000000000000007
SKU04418,1,30.0,30.1492507936508,0.14925079365080052,0.14925079365080052,0.14925079365080052,0.4962681718607709,0.4975026455026684
SKU01663,1,6.0,6.1492,0.14920000000000044,0.14920000000000044,0.14920000000000044,2.4561287986040305,2.486666666666674
SKU02440,1,21.0,20.85091428571428,0.1490857142857216,0.1490857142857216,0.1490857142857216,0.7124609668879405,0.7099319727891504
SKU03065,2,22.0,21.878233333333334,0.29776666666666696,0.14888333333333348,0.16085094722202375,4.7165107998631175,1.3534848484848498
SKU03922,1,22.0,22.148876190476184,0.14887619047618372,0.14887619047618372,0.14887619047618372,0.6744279960100065,0.6767099567099261
SKU04938,2,16.0,16.29746666666667,0.29746666666666854,0.14873333333333427,0.15236472324291198,1.9630317030317523,1.8591666666666784
SKU00966,37,34.0,28.507693939393945,5.4923060606060545,0.14844070434070417,0.9029295543347117,17.573216077788025,16.15384135472369
SKU02943,1,30.0,29.8523746031746,0.14762539682540066,0.14762539682540066,0.14762539682540066,0.49329837890031036,0.49208465608466884
SKU03756,1,8.0,7.852907936507938,0.14709206349206205,0.14709206349206205,0.14709206349206205,1.8557108144597392,1.8386507936507757
SKU02580,1,11.0,10.852933333333334,0.14706666666666557,0.14706666666666557,0.14706666666666557,1.3459672843310029,1.336969696969687
SKU04826,2,61.0,61.27532380952381,0.29412380952381056,0.14706190476190528,0.20143982688355286,0.33556567309065205,0.48217017954723046
SKU04600,1,11.0,11.146333333333336,0.1463333333333363,0.1463333333333363,0.1463333333333363,1.3215129667815857,1.3303030303030574
SKU02500,1,29.0,28.85445714285715,0.14554285714284987,0.14554285714284987,0.14554285714284987,0.5031344664887896,0.5018719211822409
SKU02736,1,17.0,17.145488888888888,0.1454888888888881,0.1454888888888881,0.1454888888888881,0.8521704835582594,0.8558169934640477
SKU03785,1,23.0,23.1451468975469,0.14514689754690124,0.14514689754690124,0.14514689754690124,0.6290884624082422,0.6310734675952228
SKU00122,1,18.0,17.85493333333333,0.14506666666666845,0.14506666666666845,0.14506666666666845,0.809186648420311,0.8059259259259358
SKU00464,2,45.0,45.290076190476185,0.2900761904761886,0.1450380952380943,0.20174266111854544,0.7543564428243547,0.6446137566137524
SKU00263,1,18.0,18.14455873015873,0.14455873015873166,0.14455873015873166,0.14455873015873166,0.7998920735923275,0.8031040564373981
SKU00714,1,14.0,13.8555,0.14450000000000074,0.14450000000000074,0.14450000000000074,1.03749708316132,1.0321428571428624
SKU01797,1,18.0,17.856733333333334,0.14326666666666554,0.14326666666666554,0.14326666666666554,0.7991060721277763,0.7959259259259197
SKU01577,2,14.0,13.7243,0.28536666666666566,0.14268333333333283,0.1983964619420188,1.3721123639804103,2.038333333333326
SKU03902,1,9.0,8.858,0.14199999999999946,0.14199999999999946,0.14199999999999946,1.5903236644641,1.5777777777777717
SKU04802,1,3.0,3.141933333333333,0.1419333333333328,0.1419333333333328,0.1419333333333328,4.621780329755,4.731111111111093
SKU03439,1,13.0,12.85886666666667,0.14113333333333067,0.14113333333333067,0.14113333333333067,1.091566271272502,1.0856410256410052
SKU04997,1,5.0,5.1408,0.1407999999999996,0.1407999999999996,0.1407999999999996,2.7769012306721286,2.815999999999992
SKU04049,1,6.0,6.140066666666667,0.14006666666666678,0.14006666666666678,0.14006666666666678,2.307510667157239,2.3344444444444465
SKU03231,1,7.0,7.139999999999999,0.1399999999999988,0.1399999999999988,0.1399999999999988,1.9801980198019633,1.9999999999999827
SKU02166,1,24.0,24.13993333333333,0.1399333333333317,0.1399333333333317,0.1399333333333317,0.5813607275456621,0.5830555555555487
SKU01662,3,23.0,22.62966666666667,0.4196666666666671,0.13988888888888903,0.2222501926841645,1.1508841436657686,1.8246376811594223
SKU02891,2,23.0,23.20491428571428,0.2782476190476171,0.13912380952380854,0.17277991925818711,1.0346010864462758,1.2097722567287699
SKU00675,1,10.0,10.13822380952381,0.13822380952380975,0.13822380952380975,0.13822380952380975,1.3727507533056682,1.3822380952380975
SKU04257,1,8.0,8.137933333333333,0.1379333333333328,0.1379333333333328,0.1379333333333328,1.7094299559216521,1.72416666666666
SKU00879,1,20.0,19.862161904761905,0.1378380952380951,0.1378380952380951,0.1378380952380951,0.6915736059043454,0.6891904761904755
SKU02920,2,63.0,63.275476190476176,0.27547619047617644,0.13773809523808822,0.1430921934546495,0.4279349481287618,0.43726379440662927
SKU02491,1,21.0,21.13708441558441,0.1370844155844111,0.1370844155844111,0.1370844155844111,0.6506592351402006,0.6527829313543385
SKU04429,1,17.0,16.863666666666667,0.13633333333333297,0.13633333333333297,0.13633333333333297,0.8051894360720908,0.8019607843137234
SKU04215,1,16.0,15.864000000000004,0.13599999999999568,0.13599999999999568,0.13599999999999568,0.8536279186542534,0.849999999999973
SKU03327,2,27.0,26.982461904761905,0.27153809523809436,0.13576904761904718,0.13605194040339227,1.0276903827693136,1.005696649029979
SKU02335,1,23.0,22.864247619047617,0.13575238095238262,0.13575238095238262,0.13575238095238262,0.5919747428539701,0.5902277432712288
SKU02192,1,26.0,26.13566349206348,0.13566349206347894,0.13566349206347894,0.13566349206347894,0.5204249182870024,0.5217826617826113
SKU00260,1,18.0,17.8644,0.13560000000000016,0.13560000000000016,0.13560000000000016,0.7561816174256374,0.7533333333333343
SKU02547,1,12.0,12.135223809523808,0.13522380952380786,0.13522380952380786,0.13522380952380786,1.1205515274355837,1.1268650793650654
SKU00508,1,15.0,14.864825396825394,0.1351746031746064,0.1351746031746064,0.1351746031746064,0.905242882745769,0.9011640211640426
SKU02565,1,13.0,12.865533333333335,0.13446666666666474,0.13446666666666474,0.13446666666666474,1.0397362771049097,1.0343589743589594
SKU04405,1,20.0,20.1343126984127,0.13431269841269966,0.13431269841269966,0.13431269841269966,0.6693160509411772,0.6715634920634983
SKU04221,1,12.0,11.865999999999998,0.13400000000000212,0.13400000000000212,0.13400000000000212,1.1229363948713829,1.1166666666666842
SKU02714,1,11.0,10.866066666666669,0.13393333333333146,0.13393333333333146,0.13393333333333146,1.2250336137271887,1.2175757575757407
SKU03806,1,18.0,18.13303809523809,0.13303809523808852,0.13303809523808852,0.13303809523808852,0.7363792376795538,0.7391005291004917
