date,sku_id,store_id,actual_units_sold,predicted_units_sold,forecast_error,absolute_error,error_percentage,absolute_error_percentage,error_direction
2025-10-21,SKU02565,ST07,13.0,12.865533333333335,0.1344666666666647,0.1344666666666647,1.0343589743589592,1.0343589743589592,UNDER_FORECAST
2025-10-08,SKU04405,ST26,20.0,20.1343126984127,-0.1343126984126996,0.1343126984126996,-0.6715634920634981,0.6715634920634981,OVER_FORECAST
2025-09-16,SKU04221,ST29,12.0,11.865999999999998,0.1340000000000021,0.1340000000000021,1.116666666666684,1.116666666666684,UNDER_FORECAST
2025-10-23,SKU04493,ST28,2.0,2.134,-0.1339999999999999,0.1339999999999999,-6.699999999999995,6.699999999999995,OVER_FORECAST
2025-09-18,SKU02714,ST19,11.0,10.866066666666669,0.1339333333333332,0.1339333333333332,1.2175757575757564,1.2175757575757564,UNDER_FORECAST
2025-09-25,SKU03806,ST04,18.0,18.13303809523809,-0.133038095238092,0.133038095238092,-0.7391005291005112,0.7391005291005112,OVER_FORECAST
2025-10-06,SKU00520,ST08,30.0,29.8679619047619,0.1320380952381015,0.1320380952381015,0.440126984127005,0.440126984127005,UNDER_FORECAST
2025-09-19,SKU02609,ST02,13.0,12.868333333333334,0.1316666666666659,0.1316666666666659,1.012820512820507,1.012820512820507,UNDER_FORECAST
2025-10-27,SKU04157,ST23,1.0,1.1312,-0.1311999999999999,0.1311999999999999,-13.11999999999999,13.11999999999999,OVER_FORECAST
2025-10-29,SKU03797,ST30,31.0,30.869025396825386,0.1309746031746179,0.1309746031746179,0.42249871991812227,0.42249871991812227,UNDER_FORECAST
2025-09-20,SKU03931,ST04,26.0,26.13093333333333,-0.1309333333333349,0.1309333333333349,-0.5035897435897496,0.5035897435897496,OVER_FORECAST
2025-10-12,SKU04086,ST24,11.0,10.869333333333332,0.1306666666666682,0.1306666666666682,1.187878787878802,1.187878787878802,UNDER_FORECAST
2025-10-10,SKU04503,ST08,7.0,6.869333333333333,0.1306666666666673,0.1306666666666673,1.8666666666666756,1.8666666666666756,UNDER_FORECAST
2025-10-12,SKU01525,ST21,8.0,8.128633333333335,-0.1286333333333349,0.1286333333333349,-1.6079166666666862,1.6079166666666862,OVER_FORECAST
2025-09-16,SKU03139,ST03,2.0,2.128,-0.1280000000000001,0.1280000000000001,-6.400000000000006,6.400000000000006,OVER_FORECAST
2025-10-10,SKU02175,ST17,7.0,7.127999999999999,-0.1279999999999992,0.1279999999999992,-1.828571428571417,1.828571428571417,OVER_FORECAST
2025-10-15,SKU03075,ST09,14.0,14.1272,-0.1272000000000002,0.1272000000000002,-0.90857142857143,0.90857142857143,OVER_FORECAST
2025-10-31,SKU04656,ST18,5.0,5.127166666666666,-0.1271666666666657,0.1271666666666657,-2.5433333333333143,2.5433333333333143,OVER_FORECAST
2025-09-27,SKU03327,ST25,11.0,11.127,-0.1270000000000006,0.1270000000000006,-1.15454545454546,1.15454545454546,OVER_FORECAST
2025-10-09,SKU04643,ST26,22.0,22.125733333333336,-0.1257333333333363,0.1257333333333363,-0.5715151515151651,0.5715151515151651,OVER_FORECAST
2025-10-03,SKU02444,ST28,16.0,15.874577777777777,0.1254222222222232,0.1254222222222232,0.7838888888888951,0.7838888888888951,UNDER_FORECAST
2025-09-29,SKU00623,ST23,9.0,9.125,-0.125,0.125,-1.3888888888888888,1.3888888888888888,OVER_FORECAST
2025-10-24,SKU00503,ST06,6.0,5.8752,0.1247999999999995,0.1247999999999995,2.0799999999999916,2.0799999999999916,UNDER_FORECAST
2025-10-18,SKU03116,ST07,18.0,18.124185714285712,-0.1241857142857121,0.1241857142857121,-0.6899206349206227,0.6899206349206227,OVER_FORECAST
2025-10-17,SKU01623,ST06,17.0,17.124114285714292,-0.1241142857142918,0.1241142857142918,-0.7300840336134812,0.7300840336134812,OVER_FORECAST
2025-09-16,SKU03055,ST28,17.0,16.8764,0.1235999999999997,0.1235999999999997,0.72705882352941,0.72705882352941,UNDER_FORECAST
2025-10-17,SKU03495,ST23,20.0,20.123247619047618,-0.1232476190476177,0.1232476190476177,-0.6162380952380885,0.6162380952380885,OVER_FORECAST
2025-10-07,SKU01032,ST19,13.0,12.876866666666668,0.1231333333333317,0.1231333333333317,0.9471794871794745,0.9471794871794745,UNDER_FORECAST
2025-10-25,SKU00530,ST25,8.0,8.123000000000001,-0.1230000000000011,0.1230000000000011,-1.5375000000000136,1.5375000000000136,OVER_FORECAST
2025-10-31,SKU04164,ST03,18.0,18.12286666666666,-0.1228666666666598,0.1228666666666598,-0.6825925925925544,0.6825925925925544,OVER_FORECAST
2025-10-08,SKU01023,ST09,3.0,3.122466666666667,-0.1224666666666669,0.1224666666666669,-4.082222222222231,4.082222222222231,OVER_FORECAST
2025-10-09,SKU00574,ST29,3.0,3.122466666666667,-0.1224666666666669,0.1224666666666669,-4.082222222222231,4.082222222222231,OVER_FORECAST
2025-09-26,SKU00089,ST13,20.0,20.12118095238095,-0.1211809523809499,0.1211809523809499,-0.6059047619047495,0.6059047619047495,OVER_FORECAST
2025-10-10,SKU03903,ST25,12.0,11.879333333333332,0.1206666666666684,0.1206666666666684,1.00555555555557,1.00555555555557,UNDER_FORECAST
2025-10-24,SKU00326,ST22,10.0,9.879666666666669,0.1203333333333329,0.1203333333333329,1.2033333333333291,1.2033333333333291,UNDER_FORECAST
2025-10-21,SKU01141,ST18,3.0,3.1198,-0.1198000000000001,0.1198000000000001,-3.9933333333333363,3.9933333333333363,OVER_FORECAST
2025-09-27,SKU02346,ST29,12.0,11.880419047619046,0.1195809523809536,0.1195809523809536,0.9965079365079467,0.9965079365079467,UNDER_FORECAST
2025-09-25,SKU03360,ST11,7.0,6.880420634920633,0.1195793650793666,0.1195793650793666,1.7082766439909514,1.7082766439909514,UNDER_FORECAST
2025-09-18,SKU00827,ST01,12.0,12.119361904761904,-0.1193619047619041,0.1193619047619041,-0.9946825396825342,0.9946825396825342,OVER_FORECAST
2025-09-24,SKU02994,ST14,20.0,20.11904761904762,-0.1190476190476204,0.1190476190476204,-0.595238095238102,0.595238095238102,OVER_FORECAST
2025-09-23,SKU00084,ST13,4.0,3.8812,0.1188000000000002,0.1188000000000002,2.970000000000005,2.970000000000005,UNDER_FORECAST
2025-09-19,SKU00203,ST23,10.0,9.88252380952381,0.1174761904761894,0.1174761904761894,1.174761904761894,1.174761904761894,UNDER_FORECAST
2025-10-11,SKU04658,ST16,6.0,6.117400000000001,-0.1174000000000008,0.1174000000000008,-1.95666666666668,1.95666666666668,OVER_FORECAST
2025-10-05,SKU02117,ST16,27.0,26.882923809523803,0.1170761904761974,0.1170761904761974,0.4336155202822126,0.4336155202822126,UNDER_FORECAST
2025-10-18,SKU02249,ST29,8.0,7.882952380952381,0.1170476190476188,0.1170476190476188,1.4630952380952351,1.4630952380952351,UNDER_FORECAST
2025-10-10,SKU04508,ST21,15.0,14.883666666666668,0.1163333333333334,0.1163333333333334,0.775555555555556,0.775555555555556,UNDER_FORECAST
2025-09-16,SKU04461,ST27,5.0,5.1162,-0.1162,0.1162,-2.324,2.324,OVER_FORECAST
2025-10-21,SKU04938,ST19,5.0,5.115666666666668,-0.1156666666666677,0.1156666666666677,-2.313333333333354,2.313333333333354,OVER_FORECAST
2025-09-18,SKU02819,ST12,12.0,11.88473333333333,0.1152666666666704,0.1152666666666704,0.9605555555555867,0.9605555555555867,UNDER_FORECAST
2025-09-21,SKU03070,ST23,13.0,12.885571428571428,0.1144285714285722,0.1144285714285722,0.8802197802197861,0.8802197802197861,UNDER_FORECAST
2025-09-24,SKU02763,ST25,11.0,11.113333333333332,-0.1133333333333315,0.1133333333333315,-1.0303030303030136,1.0303030303030136,OVER_FORECAST
2025-10-01,SKU01937,ST08,9.0,9.11239523809524,-0.1123952380952388,0.1123952380952388,-1.2488359788359866,1.2488359788359866,OVER_FORECAST
2025-10-07,SKU02655,ST09,8.0,8.112,-0.1120000000000001,0.1120000000000001,-1.4000000000000012,1.4000000000000012,OVER_FORECAST
2025-10-09,SKU04820,ST13,17.0,17.111747619047623,-0.1117476190476232,0.1117476190476232,-0.6573389355742542,0.6573389355742542,OVER_FORECAST
2025-10-07,SKU03452,ST11,11.0,10.8884,0.1115999999999992,0.1115999999999992,1.0145454545454473,1.0145454545454473,UNDER_FORECAST
2025-10-07,SKU01246,ST13,13.0,13.11142857142857,-0.1114285714285703,0.1114285714285703,-0.8571428571428483,0.8571428571428483,OVER_FORECAST
2025-10-20,SKU02652,ST17,10.0,9.888800000000002,0.1111999999999984,0.1111999999999984,1.111999999999984,1.111999999999984,UNDER_FORECAST
2025-10-24,SKU01083,ST07,23.0,23.1103619047619,-0.1103619047618984,0.1103619047618984,-0.47983436852999306,0.47983436852999306,OVER_FORECAST
2025-09-16,SKU00916,ST05,6.0,6.110133333333332,-0.1101333333333318,0.1101333333333318,-1.83555555555553,1.83555555555553,OVER_FORECAST
2025-10-22,SKU04048,ST08,24.0,24.109961904761903,-0.1099619047619029,0.1099619047619029,-0.4581746031745954,0.4581746031745954,OVER_FORECAST
2025-10-15,SKU02931,ST05,19.0,19.109333333333336,-0.1093333333333355,0.1093333333333355,-0.5754385964912395,0.5754385964912395,OVER_FORECAST
2025-09-16,SKU01052,ST12,15.0,15.109266666666668,-0.1092666666666666,0.1092666666666666,-0.7284444444444439,0.7284444444444439,OVER_FORECAST
2025-09-20,SKU00918,ST20,1.0,1.1090666666666669,-0.1090666666666668,0.1090666666666668,-10.90666666666668,10.90666666666668,OVER_FORECAST
2025-09-29,SKU02534,ST01,29.0,29.10670000000001,-0.1067000000000142,0.1067000000000142,-0.36793103448280756,0.36793103448280756,OVER_FORECAST
2025-09-16,SKU04241,ST23,9.0,9.106666666666667,-0.1066666666666673,0.1066666666666673,-1.1851851851851922,1.1851851851851922,OVER_FORECAST
2025-10-19,SKU04929,ST24,18.0,18.1066,-0.1066000000000002,0.1066000000000002,-0.5922222222222233,0.5922222222222233,OVER_FORECAST
2025-10-07,SKU00719,ST08,1.0,1.1064666666666667,-0.1064666666666667,0.1064666666666667,-10.64666666666667,10.64666666666667,OVER_FORECAST
2025-09-18,SKU04583,ST05,18.0,18.106461904761904,-0.1064619047619039,0.1064619047619039,-0.5914550264550216,0.5914550264550216,OVER_FORECAST
2025-10-10,SKU02607,ST19,21.0,21.10638571428571,-0.1063857142857109,0.1063857142857109,-0.5065986394557662,0.5065986394557662,OVER_FORECAST
2025-10-10,SKU04596,ST02,18.0,17.893719047619047,0.1062809523809527,0.1062809523809527,0.5904497354497372,0.5904497354497372,UNDER_FORECAST
2025-10-29,SKU04839,ST27,12.0,12.106,-0.1059999999999998,0.1059999999999998,-0.8833333333333316,0.8833333333333316,OVER_FORECAST
2025-10-16,SKU01944,ST22,25.0,24.89433333333333,0.1056666666666714,0.1056666666666714,0.4226666666666856,0.4226666666666856,UNDER_FORECAST
2025-10-25,SKU01981,ST20,20.0,19.89462857142858,0.10537142857142,0.10537142857142,0.5268571428571,0.5268571428571,UNDER_FORECAST
2025-10-18,SKU01270,ST01,15.0,15.104814285714284,-0.1048142857142853,0.1048142857142853,-0.698761904761902,0.698761904761902,OVER_FORECAST
2025-10-19,SKU00702,ST27,27.0,27.104761904761897,-0.1047619047618972,0.1047619047618972,-0.38800705467369334,0.38800705467369334,OVER_FORECAST
2025-10-02,SKU04388,ST18,13.0,12.895333333333332,0.1046666666666684,0.1046666666666684,0.8051282051282185,0.8051282051282185,UNDER_FORECAST
2025-10-18,SKU01397,ST23,18.0,17.895557142857143,0.1044428571428568,0.1044428571428568,0.5802380952380933,0.5802380952380933,UNDER_FORECAST
2025-10-23,SKU03115,ST28,4.0,4.1044,-0.1044,0.1044,-2.6100000000000003,2.6100000000000003,OVER_FORECAST
2025-09-22,SKU04773,ST05,17.0,16.896233333333335,0.1037666666666652,0.1037666666666652,0.6103921568627364,0.6103921568627364,UNDER_FORECAST
2025-09-16,SKU04445,ST25,2.0,2.103,-0.1030000000000002,0.1030000000000002,-5.15000000000001,5.15000000000001,OVER_FORECAST
2025-09-17,SKU01377,ST28,10.0,10.102933333333334,-0.1029333333333344,0.1029333333333344,-1.0293333333333439,1.0293333333333439,OVER_FORECAST
2025-10-18,SKU00091,ST03,16.0,16.1028,-0.1027999999999984,0.1027999999999984,-0.6424999999999901,0.6424999999999901,OVER_FORECAST
2025-10-03,SKU01210,ST29,1.0,1.1026666666666665,-0.1026666666666664,0.1026666666666664,-10.26666666666664,10.26666666666664,OVER_FORECAST
2025-10-11,SKU03836,ST17,19.0,18.89742380952381,0.102576190476185,0.102576190476185,0.5398746867167632,0.5398746867167632,UNDER_FORECAST
2025-09-16,SKU03347,ST02,5.0,5.102333333333333,-0.1023333333333331,0.1023333333333331,-2.046666666666662,2.046666666666662,OVER_FORECAST
2025-09-28,SKU00873,ST19,21.0,20.897733333333328,0.1022666666666722,0.1022666666666722,0.4869841269841533,0.4869841269841533,UNDER_FORECAST
2025-10-17,SKU01506,ST11,11.0,11.102266666666669,-0.1022666666666669,0.1022666666666669,-0.9296969696969718,0.9296969696969718,OVER_FORECAST
2025-10-21,SKU00597,ST01,29.0,29.10224761904762,-0.1022476190476204,0.1022476190476204,-0.35257799671593243,0.35257799671593243,OVER_FORECAST
2025-09-27,SKU02776,ST17,15.0,15.101966666666664,-0.1019666666666641,0.1019666666666641,-0.6797777777777606,0.6797777777777606,OVER_FORECAST
2025-10-27,SKU00405,ST24,20.0,20.10146666666667,-0.1014666666666705,0.1014666666666705,-0.5073333333333525,0.5073333333333525,OVER_FORECAST
2025-09-18,SKU03247,ST07,12.0,12.100266666666668,-0.100266666666668,0.100266666666668,-0.8355555555555667,0.8355555555555667,OVER_FORECAST
2025-10-13,SKU02018,ST10,24.0,23.9,0.0999999999999978,0.0999999999999978,0.41666666666665747,0.41666666666665747,UNDER_FORECAST
2025-10-25,SKU01030,ST14,26.0,25.90020476190477,0.0997952380952256,0.0997952380952256,0.38382783882779076,0.38382783882779076,UNDER_FORECAST
2025-09-22,SKU01438,ST09,11.0,10.900466666666668,0.0995333333333334,0.0995333333333334,0.9048484848484855,0.9048484848484855,UNDER_FORECAST
2025-10-31,SKU01395,ST23,18.0,18.099490476190475,-0.0994904761904749,0.0994904761904749,-0.5527248677248605,0.5527248677248605,OVER_FORECAST
2025-09-17,SKU01675,ST07,7.0,7.099066666666667,-0.0990666666666673,0.0990666666666673,-1.4152380952381043,1.4152380952381043,OVER_FORECAST
2025-09-24,SKU02606,ST16,17.0,17.098980952380956,-0.0989809523809555,0.0989809523809555,-0.5822408963585618,0.5822408963585618,OVER_FORECAST
2025-10-28,SKU02920,ST02,28.0,28.098961904761893,-0.098961904761893,0.098961904761893,-0.35343537414961784,0.35343537414961784,OVER_FORECAST
2025-09-22,SKU02018,ST24,12.0,12.098666666666666,-0.0986666666666664,0.0986666666666664,-0.8222222222222201,0.8222222222222201,OVER_FORECAST
2025-10-30,SKU01137,ST05,44.0,44.09865555555555,-0.0986555555555526,0.0986555555555526,-0.224217171717165,0.224217171717165,OVER_FORECAST
2025-09-24,SKU03071,ST05,7.0,7.098333333333333,-0.0983333333333327,0.0983333333333327,-1.4047619047618958,1.4047619047618958,OVER_FORECAST
2025-10-30,SKU01355,ST12,22.0,21.901766666666667,0.0982333333333329,0.0982333333333329,0.44651515151514953,0.44651515151514953,UNDER_FORECAST
2025-09-20,SKU04978,ST09,6.0,6.097933333333334,-0.0979333333333336,0.0979333333333336,-1.6322222222222267,1.6322222222222267,OVER_FORECAST
2025-09-21,SKU04980,ST01,16.0,15.902466666666667,0.0975333333333328,0.0975333333333328,0.60958333333333,0.60958333333333,UNDER_FORECAST
2025-10-02,SKU04928,ST23,16.0,16.09752380952381,-0.0975238095238104,0.0975238095238104,-0.609523809523815,0.609523809523815,OVER_FORECAST
2025-10-14,SKU02411,ST19,3.0,3.0974,-0.0973999999999999,0.0973999999999999,-3.246666666666663,3.246666666666663,OVER_FORECAST
2025-10-01,SKU01387,ST01,16.0,16.096999999999998,-0.0969999999999977,0.0969999999999977,-0.6062499999999856,0.6062499999999856,OVER_FORECAST
2025-10-11,SKU04218,ST04,10.0,10.096866666666669,-0.0968666666666688,0.0968666666666688,-0.9686666666666879,0.9686666666666879,OVER_FORECAST
2025-10-13,SKU04529,ST23,31.0,30.903266666666664,0.0967333333333364,0.0967333333333364,0.3120430107526981,0.3120430107526981,UNDER_FORECAST
2025-10-08,SKU03876,ST19,19.0,18.903666666666663,0.0963333333333338,0.0963333333333338,0.5070175438596515,0.5070175438596515,UNDER_FORECAST
2025-09-22,SKU00292,ST23,17.0,16.904,0.096,0.096,0.5647058823529412,0.5647058823529412,UNDER_FORECAST
2025-10-19,SKU03753,ST16,26.0,26.095723809523808,-0.0957238095238075,0.0957238095238075,-0.3681684981684904,0.3681684981684904,OVER_FORECAST
2025-10-07,SKU04158,ST28,19.0,18.904666666666667,0.0953333333333326,0.0953333333333326,0.5017543859649084,0.5017543859649084,UNDER_FORECAST
2025-10-25,SKU04347,ST25,32.0,32.09509841269841,-0.0950984126984124,0.0950984126984124,-0.29718253968253877,0.29718253968253877,OVER_FORECAST
2025-10-04,SKU02843,ST13,14.0,14.093666666666666,-0.0936666666666656,0.0936666666666656,-0.6690476190476113,0.6690476190476113,OVER_FORECAST
2025-10-08,SKU03007,ST13,8.0,8.093666666666666,-0.0936666666666656,0.0936666666666656,-1.1708333333333198,1.1708333333333198,OVER_FORECAST
2025-10-03,SKU01209,ST10,21.0,20.906346031746036,0.0936539682539674,0.0936539682539674,0.44597127739984477,0.44597127739984477,UNDER_FORECAST
2025-10-27,SKU04440,ST12,16.0,15.906685714285713,0.093314285714289,0.093314285714289,0.5832142857143062,0.5832142857143062,UNDER_FORECAST
2025-10-13,SKU02790,ST30,5.0,5.093,-0.0929999999999999,0.0929999999999999,-1.859999999999998,1.859999999999998,OVER_FORECAST
2025-10-02,SKU01495,ST15,10.0,9.907600000000002,0.0923999999999978,0.0923999999999978,0.923999999999978,0.923999999999978,UNDER_FORECAST
2025-10-12,SKU00490,ST12,9.0,9.092,-0.0920000000000005,0.0920000000000005,-1.0222222222222277,1.0222222222222277,OVER_FORECAST
2025-10-08,SKU01298,ST08,14.0,13.909,0.0909999999999993,0.0909999999999993,0.649999999999995,0.649999999999995,UNDER_FORECAST
2025-10-14,SKU01233,ST08,5.0,5.089666666666668,-0.0896666666666679,0.0896666666666679,-1.7933333333333579,1.7933333333333579,OVER_FORECAST
2025-10-20,SKU01867,ST17,8.0,8.089428571428572,-0.0894285714285718,0.0894285714285718,-1.1178571428571475,1.1178571428571475,OVER_FORECAST
2025-09-30,SKU04342,ST28,13.0,12.910999999999998,0.0890000000000021,0.0890000000000021,0.6846153846154007,0.6846153846154007,UNDER_FORECAST
2025-09-30,SKU01123,ST17,6.0,5.9112,0.0887999999999999,0.0887999999999999,1.4799999999999984,1.4799999999999984,UNDER_FORECAST
2025-10-12,SKU01565,ST13,1.0,1.0886666666666664,-0.0886666666666664,0.0886666666666664,-8.866666666666639,8.866666666666639,OVER_FORECAST
2025-09-16,SKU02433,ST19,18.0,18.088438095238097,-0.0884380952380965,0.0884380952380965,-0.4913227513227583,0.4913227513227583,OVER_FORECAST
2025-09-28,SKU04160,ST28,19.0,18.9118,0.088200000000004,0.088200000000004,0.4642105263158105,0.4642105263158105,UNDER_FORECAST
2025-10-21,SKU03520,ST02,17.0,16.912,0.0880000000000009,0.0880000000000009,0.5176470588235347,0.5176470588235347,UNDER_FORECAST
2025-09-24,SKU03065,ST22,1.0,1.088,-0.088,0.088,-8.799999999999999,8.799999999999999,OVER_FORECAST
2025-09-17,SKU01961,ST26,16.0,16.087866666666667,-0.0878666666666667,0.0878666666666667,-0.5491666666666669,0.5491666666666669,OVER_FORECAST
2025-09-16,SKU02550,ST25,13.0,12.912333333333336,0.0876666666666654,0.0876666666666654,0.6743589743589646,0.6743589743589646,UNDER_FORECAST
2025-10-09,SKU02216,ST18,11.0,11.087068253968257,-0.0870682539682548,0.0870682539682548,-0.7915295815295891,0.7915295815295891,OVER_FORECAST
2025-10-28,SKU04035,ST08,11.0,11.086961904761903,-0.086961904761905,0.086961904761905,-0.7905627705627727,0.7905627705627727,OVER_FORECAST
2025-10-06,SKU00228,ST07,23.0,22.91325714285714,0.086742857142859,0.086742857142859,0.37714285714286516,0.37714285714286516,UNDER_FORECAST
2025-10-01,SKU02719,ST03,5.0,4.913901587301588,0.0860984126984121,0.0860984126984121,1.721968253968242,1.721968253968242,UNDER_FORECAST
2025-10-16,SKU00949,ST06,12.0,12.086,-0.0860000000000003,0.0860000000000003,-0.7166666666666691,0.7166666666666691,OVER_FORECAST
2025-09-27,SKU00633,ST23,33.0,32.91418412698412,0.085815873015882,0.085815873015882,0.2600481000481273,0.2600481000481273,UNDER_FORECAST
2025-10-09,SKU01122,ST05,21.0,20.914247619047607,0.0857523809523925,0.0857523809523925,0.40834467120186907,0.40834467120186907,UNDER_FORECAST
2025-10-02,SKU02148,ST08,8.0,8.085685714285715,-0.0856857142857148,0.0856857142857148,-1.071071428571435,1.071071428571435,OVER_FORECAST
2025-10-14,SKU03748,ST17,7.0,6.914600000000001,0.085399999999999,0.085399999999999,1.2199999999999858,1.2199999999999858,UNDER_FORECAST
2025-10-24,SKU02046,ST05,18.0,17.914942857142858,0.085057142857142,0.085057142857142,0.47253968253967776,0.47253968253967776,UNDER_FORECAST
2025-09-25,SKU01675,ST07,9.0,8.9152,0.0847999999999995,0.0847999999999995,0.9422222222222167,0.9422222222222167,UNDER_FORECAST
2025-10-31,SKU01172,ST18,20.0,20.08473333333333,-0.0847333333333324,0.0847333333333324,-0.42366666666666203,0.42366666666666203,OVER_FORECAST
2025-09-21,SKU03894,ST22,4.0,3.916,0.0839999999999996,0.0839999999999996,2.09999999999999,2.09999999999999,UNDER_FORECAST
2025-10-01,SKU00098,ST05,16.0,15.916133333333336,0.0838666666666636,0.0838666666666636,0.5241666666666476,0.5241666666666476,UNDER_FORECAST
2025-09-23,SKU02594,ST15,10.0,9.916231746031748,0.0837682539682518,0.0837682539682518,0.8376825396825179,0.8376825396825179,UNDER_FORECAST
2025-10-23,SKU01509,ST11,1.0,1.0836,-0.0835999999999999,0.0835999999999999,-8.359999999999989,8.359999999999989,OVER_FORECAST
2025-10-07,SKU04482,ST20,18.0,17.917139682539684,0.0828603174603159,0.0828603174603159,0.460335097001755,0.460335097001755,UNDER_FORECAST
2025-09-28,SKU00274,ST29,6.0,5.917333333333333,0.0826666666666673,0.0826666666666673,1.3777777777777882,1.3777777777777882,UNDER_FORECAST
2025-09-20,SKU04475,ST21,4.0,3.917533333333333,0.0824666666666669,0.0824666666666669,2.0616666666666723,2.0616666666666723,UNDER_FORECAST
2025-10-29,SKU01632,ST07,12.0,11.918,0.0820000000000007,0.0820000000000007,0.6833333333333392,0.6833333333333392,UNDER_FORECAST
2025-10-21,SKU03218,ST16,19.0,18.918866666666663,0.0811333333333372,0.0811333333333372,0.4270175438596694,0.4270175438596694,UNDER_FORECAST
2025-10-08,SKU02369,ST02,17.0,16.919266666666665,0.0807333333333346,0.0807333333333346,0.4749019607843212,0.4749019607843212,UNDER_FORECAST
2025-10-19,SKU01945,ST28,11.0,10.919333333333332,0.0806666666666675,0.0806666666666675,0.7333333333333409,0.7333333333333409,UNDER_FORECAST
2025-10-12,SKU04475,ST29,4.0,3.919533333333333,0.0804666666666666,0.0804666666666666,2.011666666666665,2.011666666666665,UNDER_FORECAST
2025-10-25,SKU00435,ST21,19.0,19.080266666666667,-0.0802666666666667,0.0802666666666667,-0.4224561403508773,0.4224561403508773,OVER_FORECAST
2025-10-16,SKU04432,ST12,6.0,6.079333333333333,-0.0793333333333325,0.0793333333333325,-1.3222222222222084,1.3222222222222084,OVER_FORECAST
2025-10-12,SKU02571,ST21,11.0,10.920799999999998,0.0792000000000019,0.0792000000000019,0.7200000000000172,0.7200000000000172,UNDER_FORECAST
2025-10-07,SKU01701,ST17,14.0,14.079133333333331,-0.0791333333333312,0.0791333333333312,-0.56523809523808,0.56523809523808,OVER_FORECAST
2025-10-26,SKU02134,ST18,16.0,16.078799999999998,-0.0787999999999975,0.0787999999999975,-0.49249999999998434,0.49249999999998434,OVER_FORECAST
2025-09-18,SKU02540,ST19,11.0,10.921333333333337,0.0786666666666651,0.0786666666666651,0.7151515151515008,0.7151515151515008,UNDER_FORECAST
2025-10-29,SKU03325,ST07,10.0,9.921666666666669,0.0783333333333313,0.0783333333333313,0.783333333333313,0.783333333333313,UNDER_FORECAST
2025-10-09,SKU01957,ST17,14.0,13.92167619047619,0.0783238095238108,0.0783238095238108,0.5594557823129342,0.5594557823129342,UNDER_FORECAST
2025-10-08,SKU04596,ST27,18.0,17.922257142857145,0.0777428571428551,0.0777428571428551,0.4319047619047505,0.4319047619047505,UNDER_FORECAST
2025-10-15,SKU01255,ST23,5.0,5.077733333333335,-0.0777333333333345,0.0777333333333345,-1.55466666666669,1.55466666666669,OVER_FORECAST
2025-09-30,SKU01701,ST15,14.0,14.077733333333333,-0.0777333333333309,0.0777333333333309,-0.5552380952380779,0.5552380952380779,OVER_FORECAST
2025-09-22,SKU03342,ST09,3.0,3.077666666666667,-0.077666666666667,0.077666666666667,-2.5888888888888997,2.5888888888888997,OVER_FORECAST
2025-10-14,SKU04832,ST12,32.0,32.07764444444444,-0.0776444444444379,0.0776444444444379,-0.24263888888886842,0.24263888888886842,OVER_FORECAST
2025-09-25,SKU04853,ST20,17.0,17.07700952380952,-0.0770095238095187,0.0770095238095187,-0.4529971988795218,0.4529971988795218,OVER_FORECAST
2025-09-25,SKU00057,ST05,16.0,15.923474603174604,0.0765253968253958,0.0765253968253958,0.4782837301587238,0.4782837301587238,UNDER_FORECAST
2025-10-02,SKU00804,ST05,12.0,11.923666666666666,0.0763333333333342,0.0763333333333342,0.6361111111111183,0.6361111111111183,UNDER_FORECAST
2025-09-29,SKU04931,ST15,17.0,16.923747619047624,0.0762523809523756,0.0762523809523756,0.44854341736691533,0.44854341736691533,UNDER_FORECAST
2025-10-23,SKU01106,ST09,9.0,8.924333333333331,0.0756666666666685,0.0756666666666685,0.8407407407407611,0.8407407407407611,UNDER_FORECAST
2025-10-04,SKU04748,ST09,11.0,11.07554285714286,-0.0755428571428602,0.0755428571428602,-0.6867532467532745,0.6867532467532745,OVER_FORECAST
2025-10-22,SKU02962,ST01,17.0,17.075533333333333,-0.0755333333333325,0.0755333333333325,-0.44431372549019116,0.44431372549019116,OVER_FORECAST
2025-10-24,SKU02158,ST15,26.0,25.924676190476184,0.075323809523816,0.075323809523816,0.28970695970698457,0.28970695970698457,UNDER_FORECAST
2025-10-13,SKU03342,ST13,3.0,3.075,-0.0750000000000001,0.0750000000000001,-2.500000000000003,2.500000000000003,OVER_FORECAST
2025-10-31,SKU00471,ST06,9.0,9.074733333333334,-0.0747333333333344,0.0747333333333344,-0.8303703703703822,0.8303703703703822,OVER_FORECAST
2025-10-10,SKU04932,ST25,11.0,11.074666666666667,-0.0746666666666673,0.0746666666666673,-0.6787878787878845,0.6787878787878845,OVER_FORECAST
2025-10-29,SKU02643,ST29,6.0,5.925333333333333,0.0746666666666673,0.0746666666666673,1.244444444444455,1.244444444444455,UNDER_FORECAST
2025-09-28,SKU01996,ST02,8.0,8.074666666666666,-0.0746666666666655,0.0746666666666655,-0.9333333333333187,0.9333333333333187,OVER_FORECAST
2025-10-22,SKU04959,ST04,7.0,7.074466666666667,-0.0744666666666669,0.0744666666666669,-1.063809523809527,1.063809523809527,OVER_FORECAST
2025-10-17,SKU04862,ST26,13.0,13.073933333333336,-0.0739333333333345,0.0739333333333345,-0.5687179487179577,0.5687179487179577,OVER_FORECAST
