date,sku_id,store_id,units_sold,revenue,unit_price,promo_flag,year,month,day,month_num,day_of_month,day_of_week,week_of_year,quarter,is_weekend,week,season,is_holiday,promo_event,category,brand,store_name,store_type,city,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_28,rolling_std_28,expanding_mean,demand_change_1d,demand_ratio_1d_7d,promo_lag_1,promo_lag_7,price_lag_1,price_change,price_change_pct,stock_on_hand,reorder_point,safety_stock,stock_vs_reorder,stock_vs_safety,below_reorder_point,below_safety_stock,stockout_flag,sku_total_units,sku_avg_units,sku_total_revenue,sku_avg_revenue,store_total_units,store_avg_units,store_total_revenue,store_avg_revenue,category_total_units,category_avg_units,category_total_revenue,brand_total_units,brand_avg_units,brand_total_revenue,flag_count,stockout_risk_flag,slow_mover_flag
2025-04-12,SKU00939,ST24,0.0,0.0,1630.4,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Health & Wellness,PurePlus,Gujranwala Convenience Store #24,Convenience Store,Gujranwala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,1630.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23.0,0.26136363636363635,37499.2,426.12727272727267,909.0,3.379182156133829,922951.23,3431.045464684015,1846.0,8.13215859030837,2141931.79,1037.0,6.647435897435898,1645513.15,0.0,0,0
2025-04-12,SKU01655,ST24,0.0,0.0,559.77,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Beverages,SparkleClean,Gujranwala Convenience Store #24,Convenience Store,Gujranwala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,559.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,16.0,0.20253164556962025,8956.32,113.37113924050632,1624.0,3.5304347826086957,1924884.03,4184.5305,4471.0,3.2826725403817916,5769369.2,1126.0,4.314176245210728,1187596.6,0.0,0,0
2025-04-12,SKU02478,ST24,0.0,0.0,1034.79,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Grocery,UrbanBite,Gujranwala Convenience Store #24,Convenience Store,Gujranwala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1276595744680851,0.0,0.0,0.0,0.0,1034.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,46.0,0.4791666666666667,47600.34,495.83687499999996,2240.0,2.88659793814433,2735690.8,3525.374742268041,4869.0,3.658151765589782,6438968.46,2363.0,2.5490830636461705,2961872.8,0.0,0,0
2025-04-12,SKU02796,ST24,0.0,0.0,149.84,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Beverages,CityFresh,Gujranwala Convenience Store #24,Convenience Store,Gujranwala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,149.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,24.0,0.3037974683544304,3596.16,45.521012658227846,2548.0,2.6652719665271967,3217842.1,3365.943619246862,7655.0,3.77465483234714,9576518.22,2566.0,5.402105263157894,2784078.38,0.0,0,0
2025-04-12,SKU03276,ST24,0.0,0.0,483.04,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Stationery & Office,ZestyCo,Gujranwala Convenience Store #24,Convenience Store,Gujranwala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.4142135623730951,0.3333333333333333,0.0,0.0,0.0,0.0,483.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,54.0,2.4545454545454546,26084.160000000003,1185.6436363636365,3136.0,2.8176100628930816,3924288.64,3525.865804132974,7653.0,4.593637454981993,9576062.4,3216.0,4.004981320049813,4199172.34,0.0,0,0
2025-04-12,SKU04855,ST24,0.0,0.0,1887.82,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Apparel & Footwear,EliteHome,Gujranwala Convenience Store #24,Convenience Store,Gujranwala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06349206349206349,0.0,0.0,0.0,0.0,1887.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13.0,0.203125,24541.66,383.4634375,4663.0,3.2676944639103014,5883905.12,4123.269180098108,10726.0,2.9654409731821953,14195291.29,4439.0,2.6805555555555554,4982998.65,0.0,0,0
2025-04-12,SKU00011,ST25,0.0,0.0,1976.19,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Stationery & Office,PremiumSelect,Quetta Convenience Store #25,Convenience Store,Quetta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,17.0,-32.0,-14.0,1,1,0,32.0,32.0,63238.08,63238.08,48.0,24.0,39927.54,19963.77,88.0,22.0,89577.68,32.0,32.0,63238.08,0.0,0,0
2025-04-12,SKU00258,ST25,0.0,0.0,799.2,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Beverages,EverydayPlus,Quetta Convenience Store #25,Convenience Store,Quetta,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.4142135623730951,0.5,1.4142135623730951,0.5,0.0,0.0,0.0,0.0,799.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,20.0,2.2222222222222223,15984.0,1776.0,167.0,7.590909090909091,205240.59,9329.117727272727,738.0,13.418181818181818,1061180.8,231.0,1.6153846153846154,389121.99,0.0,0,0
2025-04-12,SKU01023,ST25,0.0,0.0,2486.38,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Personal Care,CrispKing,Quetta Convenience Store #25,Convenience Store,Quetta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16161616161616163,0.0,0.0,0.0,0.0,2486.38,0.0,0.0,206.0,57.0,12.0,149.0,194.0,0,0,0,58.0,0.5631067961165048,144210.04,1400.0974757281554,714.0,1.4366197183098592,1060551.77,2133.906981891348,1812.0,5.191977077363897,2307952.57,816.0,4.9156626506024095,1371258.82,0.0,0,0
2025-04-12,SKU01534,ST25,0.0,0.0,1053.55,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Apparel & Footwear,ZestyCo,Quetta Convenience Store #25,Convenience Store,Quetta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0990195135927845,1.0,0.0,0.0,0.0,0.0,1053.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,30.0,1.1111111111111112,31606.5,1170.611111111111,1049.0,1.4233378561736771,1426499.8599999999,1935.5493351424693,3071.0,3.7089371980676327,3801510.9,1727.0,4.991329479768786,2128791.72,0.0,0,0
2025-04-12,SKU01721,ST25,10.0,4361.5,436.15,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Grocery,CrispKing,Quetta Convenience Store #25,Convenience Store,Quetta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.0,5.0,2180.75,2180.75,1212.0,1.286624203821656,1624924.31,1724.972728237792,3485.0,4.4113924050632916,4564691.76,1268.0,1.2263056092843327,1944388.76,0.0,0,0
2025-04-12,SKU04398,ST25,0.0,0.0,1655.45,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Home & Kitchen,GoldenHarvest,Quetta Convenience Store #25,Convenience Store,Quetta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14432989690721648,0.0,0.0,0.0,0.0,1655.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21.0,0.21428571428571427,34764.45,354.7392857142857,3528.0,2.7222222222222223,4712241.5,3635.988811728395,9127.0,3.0730639730639733,12335095.49,4018.0,2.5302267002518892,4951084.93,0.0,0,0
2025-04-12,SKU04972,ST25,47.0,21338.94,454.02,1,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Health & Wellness,SmartBuy,Quetta Convenience Store #25,Convenience Store,Quetta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,2.0,908.04,908.04,3929.0,2.6892539356605063,5280935.76,3614.6035318275153,10803.0,3.5700594844679445,14136697.86,4556.0,3.076299797434166,6016512.34,0.0,0,0
2025-04-12,SKU00558,ST26,0.0,0.0,198.8,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Frozen Foods,QuickBite,Lahore Convenience Store #26,Convenience Store,Lahore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078125,0.0,0.0,0.0,0.0,198.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,25.0,0.38461538461538464,4970.0,76.46153846153847,443.0,2.9932432432432434,443532.91000000003,2996.8439864864868,1006.0,1.9235181644359465,984674.58,513.0,1.6337579617834395,664202.69,0.0,0,0
2025-04-12,SKU01695,ST26,0.0,0.0,528.72,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Electronics & Accessories,UrbanBite,Lahore Convenience Store #26,Convenience Store,Lahore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,528.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,36.0,1.0909090909090908,19033.92,576.7854545454545,1442.0,3.8351063829787235,1787223.75,4753.254654255319,3384.0,2.094059405940594,4243672.96,1460.0,2.5391304347826087,1695423.18,0.0,0,0
2025-04-12,SKU02838,ST26,0.0,0.0,233.06,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Apparel & Footwear,UrbanBite,Lahore Convenience Store #26,Convenience Store,Lahore,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.39285714285714285,2.0788046015507495,0.39285714285714285,0.0,0.0,0.0,0.0,233.06,0.0,0.0,176.0,59.0,24.0,117.0,152.0,0,0,0,11.0,0.39285714285714285,2563.66,91.5592857142857,2360.0,3.323943661971831,2998776.66,4223.629098591549,5945.0,3.2504100601421544,7691794.51,2767.0,2.3669803250641572,3497522.35,0.0,0,0
2025-04-12,SKU03065,ST26,15.0,19690.8,1312.72,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Frozen Foods,GreenValley,Lahore Convenience Store #26,Convenience Store,Lahore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,22.0,11.0,28879.84,14439.92,2673.0,2.9535911602209945,3357766.38,3710.2390939226516,6394.0,2.7243289305496377,8193874.77,3158.0,2.8399280575539567,4116369.61,0.0,0,0
2025-04-12,SKU03086,ST26,11.0,11865.59,1078.69,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Frozen Foods,PremiumSelect,Lahore Convenience Store #26,Convenience Store,Lahore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,17.0,8.5,18337.73,9168.865,2719.0,2.997794928335171,3431184.52,3783.00388092613,6426.0,2.734468085106383,8231903.3,2634.0,3.0663562281722934,3611237.03,0.0,0,0
2025-04-12,SKU03287,ST26,0.0,0.0,2168.97,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Dairy & Bakery,MetroBrand,Lahore Convenience Store #26,Convenience Store,Lahore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,2168.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9.0,0.09,19520.73,195.2073,2833.0,2.785644051130777,3570525.42,3510.841120943953,6757.0,3.5229405630865487,8864087.73,3367.0,4.879710144927536,3913351.1,0.0,0,0
2025-04-12,SKU01885,ST27,0.0,0.0,2244.47,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Stationery & Office,EverydayPlus,Rawalpindi Supermarket #27,Supermarket,Rawalpindi,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.1547005383792517,0.3333333333333333,1.1547005383792517,0.3333333333333333,0.0,0.0,0.0,0.0,2244.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,20.0,1.4285714285714286,44889.4,3206.3857142857146,1237.0,4.310104529616725,1463581.2,5099.58606271777,4548.0,3.730926989335521,5396079.32,1605.0,2.123015873015873,2204436.2,0.0,0,0
2025-04-12,SKU02587,ST27,0.0,0.0,411.13,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Frozen Foods,SoftTouch,Rawalpindi Supermarket #27,Supermarket,Rawalpindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,0.0,0.0,0.0,0.0,411.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21.0,0.38181818181818183,8633.73,156.9769090909091,1887.0,4.193333333333333,2246365.84,4991.924088888889,5561.0,2.9160985841636076,6957542.8,2188.0,4.120527306967985,3142798.79,0.0,0,0
2025-04-12,SKU03176,ST27,0.0,0.0,2095.7,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Apparel & Footwear,UrbanBite,Rawalpindi Supermarket #27,Supermarket,Rawalpindi,0.0,0.0,0.0,0.0,9.8,21.91346617949794,9.8,21.91346617949794,9.8,21.91346617949794,9.8,0.0,0.0,0.0,0.0,2095.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,87.0,10.875,182325.9,22790.7375,2339.0,3.6951026856240126,2873698.97,4539.808799368089,7115.0,2.791290702236171,9310587.91,3055.0,2.4979558462796403,3947197.1,0.0,0,0
2025-04-12,SKU03600,ST27,0.0,0.0,462.58,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Home & Kitchen,CrispKing,Rawalpindi Supermarket #27,Supermarket,Rawalpindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22857142857142856,0.0,0.0,0.0,0.0,462.58,0.0,0.0,153.0,30.0,13.0,123.0,140.0,0,0,0,16.0,0.22857142857142856,7401.28,105.73257142857142,2760.0,3.4892541087231352,3374264.04,4265.820530973451,7581.0,3.444343480236256,9989688.51,2488.0,1.7708185053380783,3063543.24,1.0,0,1
2025-04-12,SKU04073,ST27,0.0,0.0,58.74,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Apparel & Footwear,ValueChoice,Rawalpindi Supermarket #27,Supermarket,Rawalpindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09210526315789473,0.0,0.0,0.0,0.0,58.74,0.0,0.0,401.0,95.0,45.0,306.0,356.0,0,0,0,15.0,0.19230769230769232,881.1,11.296153846153846,3088.0,3.0363815142576205,3753699.14,3690.9529400196657,8934.0,2.6455433816997336,11756883.19,2664.0,4.410596026490066,3105098.83,1.0,0,1
2025-04-12,SKU04166,ST27,0.0,0.0,2123.36,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Dairy & Bakery,NatureBlend,Rawalpindi Supermarket #27,Supermarket,Rawalpindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2123.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0,0.1,8493.44,212.336,3172.0,2.8784029038112524,3870317.33,3512.0846914700546,8751.0,3.3223234624145785,11185506.46,3336.0,3.201535508637236,4149950.96,1.0,1,0
2025-04-12,SKU04393,ST27,0.0,0.0,1772.58,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Stationery & Office,EliteHome,Rawalpindi Supermarket #27,Supermarket,Rawalpindi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.0,0.0,0.0,1772.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,33.0,0.4230769230769231,58495.14,749.9376923076923,3393.0,2.4375,4222589.31,3033.4693318965515,10953.0,3.6916076845298282,13808529.67,3995.0,3.551111111111111,4492025.01,0.0,0,0
2025-04-12,SKU04493,ST27,0.0,0.0,1266.82,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Stationery & Office,SparkleClean,Rawalpindi Supermarket #27,Supermarket,Rawalpindi,0.0,0.0,0.0,0.0,1.25,2.5,1.25,2.5,1.25,2.5,1.25,0.0,0.0,0.0,0.0,1266.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13.0,2.6,16468.66,3293.732,3553.0,2.2054624456859093,4464851.43,2771.4782309124766,11121.0,3.4938737040527803,13980128.87,4174.0,4.056365403304179,5434867.56,0.0,0,0
2025-04-12,SKU00492,ST28,0.0,0.0,780.66,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Home & Kitchen,DailyBest,Karachi Supermarket #28,Supermarket,Karachi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14432989690721648,0.0,0.0,0.0,0.0,780.66,0.0,0.0,160.0,80.0,29.0,80.0,131.0,0,0,0,20.0,0.20408163265306123,15613.199999999999,159.31836734693877,279.0,2.364406779661017,268670.36,2276.8674576271187,940.0,1.159062885326757,1368209.8800000001,278.0,2.2601626016260163,402685.55,0.0,0,0
2025-04-12,SKU04483,ST28,0.0,0.0,2182.91,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Dairy & Bakery,PremiumSelect,Karachi Supermarket #28,Supermarket,Karachi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14634146341463414,0.0,0.0,0.0,0.0,2182.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,33.0,0.39759036144578314,72036.03,867.9039759036144,3807.0,4.542959427207637,4801870.54,5730.155775656324,9960.0,2.9829290206648698,12949636.84,3772.0,2.7156227501799854,5239911.72,0.0,0,0
2025-04-12,SKU00053,ST29,0.0,0.0,2180.58,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Home Care,BasicNeeds,Karachi Hypermarket #29,Hypermarket,Karachi,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.3535533905932738,0.125,0.3535533905932738,0.125,0.0,0.0,0.0,0.0,2180.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11.0,1.2222222222222223,23986.379999999997,2665.153333333333,77.0,5.923076923076923,96094.62999999999,7391.894615384615,179.0,9.421052631578947,216121.42,93.0,6.642857142857143,117845.95,0.0,0,0
2025-04-12,SKU00274,ST29,0.0,0.0,500.77,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Frozen Foods,GoldenHarvest,Karachi Hypermarket #29,Hypermarket,Karachi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,500.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,62.0,0.8611111111111112,31047.74,431.21861111111116,269.0,1.0426356589147288,318822.56,1235.7463565891474,421.0,2.1155778894472363,391031.85,139.0,0.7897727272727273,110748.06999999999,0.0,0,0
2025-04-12,SKU01316,ST29,8.0,8498.08,1062.26,1,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Beverages,PureLife,Karachi Hypermarket #29,Hypermarket,Karachi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.0,0.0,0.0,1062.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,115.0,3.2857142857142856,122159.9,3490.2828571428568,1125.0,1.8812709030100334,1429622.53,2390.673127090301,3510.0,3.388030888030888,4692729.92,1033.0,3.7838827838827838,1367267.5,0.0,0,0
2025-04-12,SKU02124,ST29,21.0,18048.45,859.45,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Home Care,NatureBlend,Karachi Hypermarket #29,Hypermarket,Karachi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,24.0,24.0,20626.8,20626.8,1911.0,2.9309815950920246,2377310.86,3646.182300613497,4963.0,3.299867021276596,6419563.34,1800.0,12.857142857142858,2215356.18,0.0,0,0
2025-04-12,SKU03615,ST29,9.0,13381.2,1486.8,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Personal Care,SunriseFoods,Karachi Hypermarket #29,Hypermarket,Karachi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,45.0,14.0,13.0,44.0,0,0,0,10.0,10.0,14868.0,14868.0,3193.0,3.587640449438202,4003860.91,4498.720123595505,8314.0,2.898884239888424,10486094.28,2560.0,3.236409608091024,3459656.15,0.0,0,0
2025-04-12,SKU04889,ST29,8.0,15163.28,1895.41,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Stationery & Office,NutriPlus,Karachi Hypermarket #29,Hypermarket,Karachi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8.0,8.0,15163.28,15163.28,4304.0,4.248766041461007,5542103.96,5470.981204343534,11970.0,3.061381074168798,15423890.24,4506.0,2.784919653893696,5610522.35,0.0,0,0
2025-04-12,SKU04947,ST29,0.0,0.0,2261.95,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Health & Wellness,FreshFarm,Karachi Hypermarket #29,Hypermarket,Karachi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11267605633802817,0.0,0.0,0.0,0.0,2261.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,88.0,1.1578947368421053,199051.59999999998,2619.1,4352.0,4.0,5613001.99,5159.009181985294,10764.0,3.6012044161927066,14077726.43,5084.0,3.409792085848424,5717721.19,0.0,0,0
2025-04-12,SKU00298,ST30,0.0,0.0,351.0,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Stationery & Office,GreenValley,Multan Hypermarket #30,Hypermarket,Multan,0.0,0.0,0.0,0.0,0.0,0.0,4.75,13.435028842544403,4.75,13.435028842544403,4.75,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,86.0,9.555555555555555,30186.0,3354.0,528.0,3.4064516129032256,712957.66,4599.726838709677,818.0,11.855072463768115,977983.94,443.0,9.630434782608695,509219.22,0.0,0,0
2025-04-12,SKU00308,ST30,13.0,19693.83,1514.91,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Health & Wellness,HomeStyle,Multan Hypermarket #30,Hypermarket,Multan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43.0,14.333333333333334,65141.130000000005,21713.710000000003,531.0,2.090551181102362,714010.66,2811.0655905511812,632.0,16.205128205128204,685704.2,271.0,12.318181818181818,372496.76,0.0,0,0
2025-04-12,SKU02384,ST30,0.0,0.0,1865.1,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Snacks & Confectionery,DailyBest,Multan Hypermarket #30,Hypermarket,Multan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1865.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,9.0,0.09090909090909091,16785.9,169.55454545454546,2230.0,2.8299492385786804,2863707.36,3634.1463959390862,5120.0,3.9628482972136223,6119681.42,2032.0,5.21025641025641,2781239.94,0.0,0,0
2025-04-12,SKU02448,ST30,0.0,0.0,853.83,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Electronics & Accessories,FreshFarm,Multan Hypermarket #30,Hypermarket,Multan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,853.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,50.0,1.1904761904761905,42691.5,1016.4642857142857,2300.0,2.671312427409988,2962974.93,3441.3181533101047,4858.0,2.2356189599631846,6411984.2,2447.0,3.0741206030150754,2576263.08,0.0,0,0
2025-04-12,SKU02460,ST30,0.0,0.0,2392.72,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Apparel & Footwear,SparkleClean,Multan Hypermarket #30,Hypermarket,Multan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.0,0.0,0.0,0.0,2392.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,79.0,1.8372093023255813,189024.88,4395.9274418604655,2321.0,2.4202294056308653,2997833.15,3125.9991136600624,5421.0,3.21339656194428,6990142.78,1926.0,2.981424148606811,2380910.3,0.0,0,0
2025-04-12,SKU02522,ST30,18.0,39138.12,2174.34,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Home & Kitchen,SoftTouch,Multan Hypermarket #30,Hypermarket,Multan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2389.0,2.3015414258188827,3116130.45,3002.052456647399,5709.0,3.7858090185676394,7930737.72,2088.0,4.5,2996148.99,0.0,0,0
2025-04-12,SKU02684,ST30,0.0,0.0,692.27,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Frozen Foods,EverydayPlus,Multan Hypermarket #30,Hypermarket,Multan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,692.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,63.0,1.1886792452830188,43613.01,822.8869811320756,2631.0,2.385312783318223,3499505.66,3172.7159202175885,5933.0,2.618270079435128,7412973.22,2482.0,2.337099811676083,3619919.29,0.0,0,0
2025-04-12,SKU02814,ST30,14.0,22009.82,1572.13,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Grocery,EverydayPlus,Multan Hypermarket #30,Hypermarket,Multan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,2740.0,2.304457527333894,3642447.54,3063.4546173254835,5618.0,3.3341246290801188,7447343.95,2558.0,2.300359712230216,3648130.26,0.0,0,0
2025-04-12,SKU03306,ST30,0.0,0.0,1067.68,0,2025,4,12,4,12,5,15,2,1,15,Spring,0,0,Home & Kitchen,FreshFarm,Multan Hypermarket #30,Hypermarket,Multan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020618556701030927,0.0,0.0,0.0,0.0,1067.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,11.0,0.11224489795918367,11744.480000000001,119.84163265306124,3140.0,2.3823975720789075,4322145.17,3279.3210698027315,7202.0,3.6337033299697277,9605541.13,3316.0,2.8487972508591066,3686936.22,0.0,0,0
